time,step,loss/overall_loss
1752682950.7152731,51758,1.0021756887435913
1752682950.7154362,51798,0.9888896346092224
1752682950.7154524,51838,0.9938522577285767
1752682950.7157316,51878,1.010242223739624
1752682950.7157636,51918,1.0237607955932617
1752682950.715784,51958,0.9672613739967346
1752682950.7159333,51998,0.9902896285057068
1752682950.7159505,52038,1.0335580110549927
1752682950.7161155,52078,1.019386649131775
1752682950.7161329,52118,1.0221775770187378
1752682950.7162948,52158,1.0241057872772217
1752682950.7163112,52198,0.9780395030975342
1752682950.7164724,52238,1.0028666257858276
1752682950.7164893,52278,0.9899923801422119
1752682950.7166476,52318,0.9766567945480347
1752682950.716664,52358,0.9744099378585815
1752682950.7168226,52398,0.9893847107887268
1752682950.716839,52438,1.027021050453186
1752682950.716991,52478,1.0661383867263794
1752682950.7170074,52518,0.9945536851882935
1752682950.7171478,52558,0.9790992736816406
1752682950.7172477,52598,1.0003243684768677
1752682950.717333,52638,0.992989718914032
1752682950.7174613,52678,0.96987384557724
1752682950.7174766,52718,1.0164107084274292
1752682950.7177622,52758,1.002704381942749
1752682950.7177842,52798,0.9755238890647888
1752682950.717977,52838,0.9762277603149414
1752682950.7179914,52878,0.9592613577842712
1752682950.7181723,52918,1.0142769813537598
1752682950.7181857,52958,0.9985722899436951
1752682950.7183826,52998,0.9930118918418884
1752682950.7185047,53038,1.0068196058273315
1752682950.7187257,53078,0.993248462677002
1752682950.7190442,53118,1.0077433586120605
1752682950.719064,53158,0.9807108044624329
1752682950.7197978,53198,0.9846701622009277
1752682950.7200367,53238,0.9531506896018982
1752682950.720194,53278,0.9967865943908691
1752682950.720333,53318,1.0469746589660645
1752682950.7204528,53358,0.982363224029541
1752682950.720567,53398,0.9969961047172546
1752682950.7206473,53438,0.9575496912002563
1752682950.720727,53478,0.9959850907325745
1752682950.7208052,53518,0.996229350566864
1752682950.720884,53558,0.9983432292938232
1752682950.7210636,53598,0.9940553307533264
1752682950.721173,53638,0.9901136755943298
1752682950.7212925,53678,0.989802360534668
1752682950.7213726,53718,0.9806139469146729
1752682950.7215116,53758,0.9923094511032104
1752682950.7216258,53798,0.9981065988540649
1752682950.7217338,53838,0.9897768497467041
1752682950.7218423,53878,0.9865243434906006
1752682950.7219484,53918,0.9614037871360779
1752682950.722059,53958,1.0129146575927734
1752682950.7221653,53998,0.9925131797790527
1752682950.7240775,54038,0.9887840747833252
1752682950.7242596,54078,1.0042060613632202
1752682950.7245553,54118,0.9689122438430786
1752682950.724706,54158,0.9771216511726379
1752682950.7248292,54198,0.9851001501083374
1752682950.724941,54238,0.9832397699356079
1752682950.725049,54278,0.9928576946258545
1752682950.7251568,54318,0.9835138320922852
1752682950.72528,54358,0.9780852198600769
1752682950.7253923,54398,0.9961578249931335
1752682950.7255018,54438,1.0056482553482056
1752682950.7256076,54478,1.0113980770111084
1752682950.7257156,54518,1.018824815750122
1752682950.7258224,54558,0.955169677734375
1752682950.7259305,54598,1.002030372619629
1752682950.726038,54638,0.9860671162605286
1752682950.7261455,54678,0.9675572514533997
1752682950.7262661,54718,0.953386664390564
1752682950.726409,54758,0.9697495102882385
1752682950.7265244,54798,1.0102195739746094
1752682950.7266357,54838,1.0108102560043335
1752682950.7267444,54878,0.9856563806533813
1752682950.726853,54918,1.003692865371704
1752682950.7269595,54958,0.9798111319541931
1752682950.727065,54998,1.007266640663147
1752682950.727173,55038,0.9638660550117493
1752682950.727293,55078,0.9587782025337219
1752682950.7274015,55118,1.004060983657837
1752682950.7275128,55158,0.9894242286682129
1752682950.7276194,55198,0.9457135796546936
1752682950.7277262,55238,1.0174974203109741
1752682950.7278335,55278,0.9900203943252563
1752682950.7279425,55318,0.9856184720993042
1752682950.728051,55358,0.997093677520752
1752682950.7281623,55398,0.9935070276260376
1752682950.728312,55438,0.9595560431480408
1752682950.7285419,55478,0.9690877795219421
1752682950.728705,55518,0.9832513332366943
1752682950.728722,55558,0.9802532196044922
1752682950.72889,55598,0.9971474409103394
1752682950.7289062,55638,0.981839120388031
1752682950.729706,55678,0.9862380027770996
1752682950.7300794,55718,0.9727910757064819
1752682950.7300973,55758,1.0061445236206055
1752682950.7301123,55798,0.958514928817749
1752682950.7301261,55838,1.0026347637176514
1752682950.7301395,55878,0.9657862186431885
1752682950.7301521,55918,0.9849643707275391
1752682950.7305288,55958,0.9800772666931152
1752682950.7305536,55998,1.0087945461273193
1752682950.7305734,56038,1.0082674026489258
1752682950.7305894,56078,0.9834469556808472
1752682950.730749,56118,0.9784972071647644
1752682950.7309616,56158,1.00252366065979
1752682950.7312574,56198,1.0249301195144653
1752682950.7312756,56238,0.9803507328033447
1752682950.7312906,56278,0.9752228260040283
1752682950.731304,56318,0.9887604117393494
1752682950.7313168,56358,0.9716012477874756
1752682950.731329,56398,0.9801709055900574
1752682950.73199,56438,0.9767816662788391
1752682950.732007,56478,0.9910504817962646
1752682950.7320209,56518,0.9969632625579834
1752682950.7320342,56558,0.9755024909973145
1752682950.7320473,56598,0.9937112331390381
1752682950.73206,56638,1.0109292268753052
1752682950.732073,56678,0.9715757369995117
1752682950.7320855,56718,0.9721038937568665
1752682950.7320983,56758,0.9937151670455933
1752682950.7321882,56798,0.9907917380332947
1752682950.7326162,56838,1.031410813331604
1752682950.7326314,56878,1.0196020603179932
1752682950.7326446,56918,1.0074042081832886
1752682950.7326574,56958,0.9929858446121216
1752682950.7326708,56998,0.9564134478569031
1752682950.7326832,57038,0.9685623645782471
1752682950.7329895,57078,1.0081291198730469
1752682950.733004,57118,0.9627213478088379
1752682950.7330174,57158,0.9935553073883057
1752682950.73303,57198,0.9510979652404785
1752682950.733441,57238,1.0087934732437134
1752682950.7334645,57278,0.9740914702415466
1752682950.7334816,57318,0.9906624555587769
1752682950.7334955,57358,0.9864979982376099
1752682950.7335086,57398,0.9993802905082703
1752682950.7335212,57438,0.9920439124107361
1752682950.7335339,57478,0.9799895882606506
1752682950.7338321,57518,0.9775800108909607
1752682950.7338476,57558,1.0013762712478638
1752682950.7338612,57598,0.9881219863891602
1752682950.7342474,57638,1.0184563398361206
1752682950.734262,57678,1.014585018157959
1752682950.7342756,57718,0.9792126417160034
1752682950.7342882,57758,0.9738472700119019
1752682950.7343018,57798,0.9939876794815063
1752682950.7343144,57838,0.959926187992096
1752682950.734327,57878,0.9992929100990295
1752682950.7346172,57918,1.0163780450820923
1752682950.7346334,57958,0.9541555047035217
1752682950.734647,57998,0.9683493375778198
1752682950.735081,58038,0.9429066777229309
1752682950.7350957,58078,0.9926940202713013
1752682950.7351089,58118,0.9688999056816101
1752682950.7351222,58158,0.9682531952857971
1752682950.735135,58198,1.0165348052978516
1752682950.7351472,58238,1.016466736793518
1752682950.736352,58278,0.9510391354560852
1752682950.7364595,58318,1.0106981992721558
1752682950.7367945,58358,1.0030717849731445
1752682950.73681,58398,0.9800760746002197
1752682950.7368233,58438,0.9981995224952698
1752682950.7368355,58478,0.9887233376502991
1752682950.736849,58518,0.963563084602356
1752682950.736862,58558,0.9695822596549988
1752682950.7368748,58598,0.996060848236084
1752682950.7374032,58638,0.9540850520133972
1752682950.737421,58678,0.9518800973892212
1752682950.7374346,58718,1.00956130027771
1752682950.737448,58758,0.96982342004776
1752682950.7374601,58798,0.9688870906829834
1752682950.7374732,58838,1.006282925605774
1752682950.7374864,58878,1.0047097206115723
1752682950.737499,58918,1.0112131834030151
1752682950.7375112,58958,0.9886137843132019
1752682950.7376006,58998,0.9818477630615234
1752682950.7380953,59038,0.989372730255127
1752682950.738115,59078,0.9666984677314758
1752682950.7381296,59118,1.0230528116226196
1752682950.738143,59158,0.9870790243148804
1752682950.7381558,59198,0.9532900452613831
1752682950.7381685,59238,0.9827106595039368
1752682950.7381816,59278,0.9950471520423889
1752682950.7383761,59318,0.976084291934967
1752682950.7383907,59358,0.9787324070930481
1752682950.7384033,59398,0.9788073897361755
1752682950.73864,59438,0.9726954102516174
1752682950.738656,59478,0.9988219738006592
1752682950.738669,59518,1.0017061233520508
1752682950.7387636,59558,0.9700133204460144
1752682950.7388556,59598,0.9758464694023132
1752682950.7393231,59638,0.9556131362915039
1752682950.739342,59678,0.989337682723999
1752682950.7393577,59718,1.0025392770767212
1752682950.7393718,59758,0.9760538935661316
1752682950.7393851,59798,1.0046627521514893
1752682950.7393975,59838,1.0136942863464355
1752682950.7394104,59878,0.9764807224273682
1752682950.7397373,59918,0.9998064041137695
1752682950.739755,59958,0.9664815068244934
1752682950.73977,59998,0.98713618516922
1752682950.740263,60038,0.9611594676971436
1752682950.740284,60078,0.9758957624435425
1752682950.7403,60118,0.9952952861785889
1752682950.7408154,60158,0.9585391283035278
1752682950.7408335,60198,0.985322117805481
1752682950.740847,60238,0.9794650077819824
1752682950.7408607,60278,0.9668770432472229
1752682950.740873,60318,0.9517435431480408
1752682950.740886,60358,0.9684043526649475
1752682950.740899,60398,0.9574078917503357
1752682950.7409117,60438,0.9481892585754395
1752682950.7409244,60478,0.9489561319351196
1752682950.740937,60518,0.9780234098434448
1752682950.7411191,60558,1.0119726657867432
1752682950.7411351,60598,0.9702837467193604
1752682950.7413163,60638,0.9929863810539246
1752682950.7413342,60678,0.979385256767273
1752682950.7415874,60718,0.9854440689086914
1752682950.7416046,60758,0.9780042171478271
1752682950.7422733,60798,0.962642252445221
1752682950.7422922,60838,0.9413573741912842
1752682950.7424352,60878,0.9936943650245667
1752682950.7425857,60918,1.0270577669143677
1752682950.742601,60958,0.9618961811065674
1752682950.7428339,60998,0.9731085896492004
1752682950.7428496,61038,0.9828901290893555
1752682950.7428632,61078,0.9763566255569458
1752682950.742876,61118,1.0021514892578125
1752682950.7432942,61158,0.990849494934082
1752682950.7433116,61198,0.9862037897109985
1752682950.7433252,61238,0.9786621332168579
1752682950.7433386,61278,0.9887722730636597
1752682950.743351,61318,0.985215961933136
1752682950.7433646,61358,0.9601218104362488
1752682950.743377,61398,0.9404439926147461
1752682950.7437184,61438,0.9570578932762146
1752682950.7437336,61478,0.9865258932113647
1752682950.7437468,61518,0.9729464054107666
1752682950.7437592,61558,0.9747759103775024
1752682950.7439895,61598,0.9513347744941711
1752682950.744005,61638,0.9592642188072205
1752682950.7440178,61678,0.9495009183883667
1752682950.744172,61718,0.9870545268058777
1752682950.744502,61758,0.963548481464386
1752682950.744517,61798,0.9856653809547424
1752682950.7445302,61838,0.9830334186553955
1752682950.744543,61878,0.9638826847076416
1752682950.7445562,61918,0.9592651724815369
1752682950.7445688,61958,0.9844104051589966
1752682950.7445817,61998,0.9397677779197693
1752682950.7448375,62038,0.9486514329910278
1752682950.744852,62078,1.0089890956878662
1752682950.7452688,62118,0.9637773633003235
1752682950.745287,62158,0.9605019688606262
1752682950.745301,62198,0.9587417244911194
1752682950.7453146,62238,0.9635598659515381
1752682950.745327,62278,0.947102427482605
1752682950.7453394,62318,0.9475460648536682
1752682950.745352,62358,0.9858443140983582
1752682950.7453644,62398,0.9832883477210999
1752682950.7453775,62438,0.9636718034744263
1752682950.745865,62478,0.9669110774993896
1752682950.745881,62518,0.9633829593658447
1752682950.745894,62558,1.0041981935501099
1752682950.7459066,62598,0.9826552867889404
1752682950.7459197,62638,0.9841099381446838
1752682950.7459323,62678,0.9766374826431274
1752682950.7459447,62718,0.953561544418335
1752682950.7462533,62758,0.9849680066108704
1752682950.7462683,62798,0.9468313455581665
1752682950.7462811,62838,0.9876437187194824
1752682950.7464814,62878,0.976550817489624
1752682950.7464962,62918,0.9834714531898499
1752682950.7466006,62958,0.9994935989379883
1752682950.7468932,62998,0.9376331567764282
1752682950.7469082,63038,0.979248046875
1752682950.7469215,63078,0.957482635974884
1752682950.746935,63118,0.9867041707038879
1752682950.7469628,63158,0.9934165477752686
1752682950.746984,63198,0.9369261264801025
1752682950.7474308,63238,0.9688614010810852
1752682950.7474477,63278,0.9702458381652832
1752682950.7474616,63318,0.9481528997421265
1752682950.7474747,63358,0.9640807509422302
1752682950.7474875,63398,0.9357939958572388
1752682950.7475007,63438,0.9599941968917847
1752682950.7475133,63478,0.9727882742881775
1752682950.7477086,63518,0.9585258960723877
1752682950.747724,63558,0.9751721620559692
1752682950.7481208,63598,1.002319097518921
1752682950.7481546,63638,0.9538862109184265
1752682950.7481768,63678,0.9742038249969482
1752682950.7481961,63718,0.9848131537437439
1752682950.7482154,63758,0.9308190941810608
1752682950.748449,63798,0.9651870727539062
1752682950.748466,63838,0.9655024409294128
1752682950.7484787,63878,0.9328567385673523
1752682950.7488658,63918,0.961258053779602
1752682950.7491996,63958,0.9327785968780518
1752682950.749676,63998,0.9810356497764587
1752682950.749694,64038,0.9580755233764648
1752682950.7497087,64078,0.9600389003753662
1752682950.7497227,64118,0.9581748843193054
1752682950.749737,64158,0.9611073136329651
1752682950.7497494,64198,0.9829785823822021
1752682950.7497623,64238,0.9721507430076599
1752682950.7497752,64278,0.9691473245620728
1752682950.7497873,64318,0.9660358428955078
1752682950.7498796,64358,0.9830422401428223
1752682950.7502055,64398,0.9550231695175171
1752682950.7502294,64438,0.9687249064445496
1752682950.750244,64478,1.0009698867797852
1752682950.750594,64518,0.9675885438919067
1752682950.7507625,64558,0.9873546361923218
1752682950.7507796,64598,1.0045424699783325
1752682950.7509124,64638,0.9479314684867859
1752682950.7510114,64678,0.9241175651550293
1752682950.7511647,64718,0.9312787055969238
1752682950.7511845,64758,0.9413244128227234
1752682950.75131,64798,0.9734432697296143
1752682950.7514136,64838,0.9543461203575134
1752682950.751561,64878,0.9663301706314087
1752682950.7515767,64918,0.9662334322929382
1752682950.7517447,64958,0.9471682906150818
1752682950.7517598,64998,0.973927915096283
1752682950.7519376,65038,1.0166562795639038
1752682950.751952,65078,0.9846888780593872
1752682950.7520757,65118,0.9712773561477661
1752682950.7522247,65158,0.9487122297286987
1752682950.7522411,65198,0.9309895634651184
1752682950.7524064,65238,0.9346048831939697
1752682950.752421,65278,0.9497978091239929
1752682950.7526681,65318,0.9652718305587769
1752682950.7526839,65358,0.9507874250411987
1752682950.752697,65398,0.9885249733924866
1752682950.7527096,65438,0.9750069975852966
1752682950.7529628,65478,0.9467436075210571
1752682950.7529778,65518,0.9626370072364807
1752682950.7529912,65558,0.9793622493743896
1752682950.7531807,65598,0.9978097677230835
1752682950.7531996,65638,0.9730534553527832
1752682950.7533247,65678,0.9551523327827454
1752682950.7534978,65718,0.9553693532943726
1752682950.7535172,65758,0.9488614797592163
1752682950.7536964,65798,0.9571938514709473
1752682950.7537162,65838,0.9465335011482239
1752682950.7539032,65878,0.9903693795204163
1752682950.753919,65918,0.967583417892456
1752682950.7540898,65958,0.9583163261413574
1752682950.754105,65998,0.9766572117805481
1752682950.754247,66038,0.9489575624465942
1752682950.7543473,66078,0.9664662480354309
1752682950.7544518,66118,0.9334633350372314
1752682950.7546647,66158,0.9902353882789612
1752682950.7546802,66198,0.940480649471283
1752682950.754693,66238,0.9708901047706604
1752682950.7547703,66278,0.9567983746528625
1752682950.7551405,66318,0.9659313559532166
1752682950.7551599,66358,0.9444866180419922
1752682950.755175,66398,0.9661517143249512
1752682950.7553926,66438,0.9693408012390137
1752682950.7554114,66478,0.9339064359664917
1752682950.7555878,66518,0.9650145769119263
1752682950.7557046,66558,0.9517600536346436
1752682950.755823,66598,0.9560779333114624
1752682950.7559245,66638,0.9510608315467834
1752682950.756213,66678,0.9560773968696594
1752682950.7562327,66718,0.9352169632911682
1752682950.756248,66758,0.972734808921814
1752682950.7562623,66798,0.9604796171188354
1752682950.7562754,66838,0.9670276641845703
1752682950.7564816,66878,0.9633790850639343
1752682950.7565846,66918,0.9583622813224792
1752682950.7566857,66958,0.9540539383888245
1752682950.7569427,66998,0.9509991407394409
1752682950.7569654,67038,0.9570616483688354
1752682950.756979,67078,0.9879922866821289
1752682950.7569902,67118,0.9536740183830261
1752682950.7571483,67158,0.9548695683479309
1752682950.7572563,67198,0.9433398246765137
1752682950.7573545,67238,0.9541286826133728
1752682950.7574518,67278,0.9435408115386963
1752682950.7575476,67318,0.940849244594574
1752682950.7576485,67358,0.9510561227798462
1752682950.7577488,67398,0.9408170580863953
1752682950.7578466,67438,0.9607349634170532
1752682950.7579446,67478,0.948194146156311
1752682950.7580423,67518,0.9713961482048035
1752682950.7581391,67558,0.945369303226471
1752682950.758255,67598,0.9410316348075867
1752682950.7583432,67638,0.933442234992981
1752682950.7584403,67678,0.9924200177192688
1752682950.7585354,67718,0.959440290927887
1752682950.7586317,67758,0.9174809455871582
1752682950.7587502,67798,0.9476770758628845
1752682950.7588575,67838,0.9322869777679443
1752682950.7589579,67878,0.9463909268379211
1752682950.759057,67918,0.9247413277626038
1752682950.7591543,67958,0.9266373515129089
1752682950.759252,67998,0.9601894617080688
1752682950.759349,68038,0.9758170247077942
1752682950.7594452,68078,0.9525308609008789
1752682950.75955,68118,0.9418092966079712
1752682950.7596467,68158,0.9856767058372498
1752682950.7597568,68198,0.9332656860351562
1752682950.7598379,68238,0.9735733270645142
1752682950.759936,68278,0.9622601866722107
1752682950.760034,68318,0.953231155872345
1752682950.7601316,68358,0.9383200407028198
1752682950.7602494,68398,0.9709247946739197
1752682950.7603445,68438,0.9382119178771973
1752682950.76052,68478,0.9361628890037537
1752682950.760534,68518,0.9563909769058228
1752682950.7606535,68558,0.931334376335144
1752682950.7608213,68598,0.9622679352760315
1752682950.7609649,68638,0.932370662689209
1752682950.7611,68678,0.9579740762710571
1752682950.761245,68718,0.9653374552726746
1752682950.7613537,68758,0.911221981048584
1752682950.7613673,68798,0.9543402791023254
1752682950.7615225,68838,0.9531415104866028
1752682950.7616272,68878,0.9278897047042847
1752682950.7617273,68918,0.9545457363128662
1752682950.7618253,68958,0.9560389518737793
1752682950.7619126,68998,0.9485605359077454
1752682950.76201,69038,0.936121940612793
1752682950.7621047,69078,0.9320068359375
1752682950.762268,69118,0.9361875057220459
1752682950.762363,69158,0.9307817220687866
1752682950.7624545,69198,0.966306746006012
1752682950.7625725,69238,0.9515377879142761
1752682950.762686,69278,0.950511634349823
1752682950.7627516,69318,0.9473518133163452
1752682950.762885,69358,1.014370083808899
1752682950.7629783,69398,0.9872627258300781
1752682950.7630804,69438,0.9796375632286072
1752682950.763177,69478,0.985609769821167
1752682950.7632742,69518,0.9435242414474487
1752682950.7633698,69558,0.9367649555206299
1752682950.7634654,69598,0.9375584125518799
1752682950.7635608,69638,0.9566882252693176
1752682950.763646,69678,0.9476518034934998
1752682950.7638574,69718,0.9667801856994629
1752682950.7640162,69758,0.9407732486724854
1752682950.7640295,69798,0.9538626670837402
1752682950.7641656,69838,0.9719092845916748
1752682950.76428,69878,0.9378398656845093
1752682950.764451,69918,0.9752382636070251
1752682950.7646806,69958,0.9533550143241882
1752682950.7647982,69998,0.9562130570411682
1752682950.7649026,70038,0.9719173312187195
1752682950.765031,70078,0.9424562454223633
1752682950.7651792,70118,0.9482886791229248
1752682950.765193,70158,0.9582917094230652
1752682950.7654176,70198,0.9650936126708984
1752682950.765432,70238,0.9611984491348267
1752682950.765712,70278,0.9531873464584351
1752682950.7658386,70318,0.9564143419265747
1752682950.765951,70358,0.9541922211647034
1752682950.7660604,70398,0.9705080389976501
1752682950.7661674,70438,0.9482563138008118
1752682950.7662833,70478,0.9542909264564514
1752682950.7663908,70518,0.9418128728866577
1752682950.7665007,70558,0.9337668418884277
1752682950.7666316,70598,0.9305018782615662
1752682950.7667491,70638,0.9312120079994202
1752682950.7668622,70678,0.9295036196708679
1752682950.7669692,70718,0.9703854322433472
1752682950.7670774,70758,0.9613859057426453
1752682950.7671857,70798,0.9581754803657532
1752682950.767294,70838,0.9521498084068298
1752682950.7674122,70878,0.9188290238380432
1752682950.7675192,70918,0.9411106705665588
1752682950.767638,70958,0.9201040863990784
1752682950.767744,70998,0.9172511696815491
1752682950.7678502,71038,0.9427964091300964
1752682950.7679553,71078,0.953931987285614
1752682950.7680602,71118,0.9739207625389099
1752682950.7681663,71158,0.9549123048782349
1752682950.7682717,71198,0.936515212059021
1752682950.768385,71238,0.9338839054107666
1752682950.768497,71278,0.984280526638031
1752682950.7687182,71318,0.9397859573364258
1752682950.7688468,71358,0.9433505535125732
1752682950.7689483,71398,0.950681746006012
1752682950.7690368,71438,0.9324458241462708
1752682950.7691329,71478,0.9533379673957825
1752682950.769228,71518,0.945232093334198
1752682950.7693224,71558,0.955171525478363
1752682950.7694163,71598,0.9528790712356567
1752682950.769509,71638,0.964210569858551
1752682950.769592,71678,0.9457781910896301
1752682950.7696898,71718,0.9558516144752502
1752682950.7697873,71758,0.9336475133895874
1752682950.7698746,71798,0.9649845361709595
1752682950.7699702,71838,0.9253800511360168
1752682950.7700787,71878,0.950089156627655
1752682950.770176,71918,0.9492186903953552
1752682950.7702699,71958,0.9430385828018188
1752682950.7703648,71998,0.9156648516654968
1752682950.7704678,72038,0.9360581040382385
1752682950.7705767,72078,0.9086948037147522
1752682950.770679,72118,0.9385367631912231
1752682950.7707777,72158,0.9364317059516907
1752682950.770873,72198,0.980037271976471
1752682950.7709804,72238,0.9782542586326599
1752682950.7710752,72278,0.9494352340698242
1752682950.7711701,72318,0.921745777130127
1752682950.7712617,72358,0.9327161908149719
1752682950.771465,72398,0.9277611374855042
1752682950.7716415,72438,0.9466358423233032
1752682950.771777,72478,0.9154390692710876
1752682950.7719278,72518,0.9914906024932861
1752682950.7720475,72558,0.9497901201248169
1752682950.772261,72598,0.9508183002471924
1752682950.772381,72638,0.9348548650741577
1752682950.7724934,72678,0.9063223600387573
1752682950.7726467,72718,0.9393042325973511
1752682950.7726629,72758,0.961498498916626
1752682950.7727711,72798,0.911315381526947
1752682950.7728848,72838,0.9378558397293091
1752682950.7729657,72878,0.9252059459686279
1752682950.7730744,72918,0.9616621732711792
1752682950.7731469,72958,0.9349294900894165
1752682950.7732618,72998,0.9642327427864075
1752682950.7733426,73038,0.9088975787162781
1752682950.7734516,73078,0.9509631395339966
1752682950.773541,73118,0.9616796374320984
1752682950.7736554,73158,0.960191547870636
1752682950.7737484,73198,0.9563804864883423
1752682950.7738624,73238,0.9476078152656555
1752682950.7738752,73278,0.9479655623435974
1752682950.7740324,73318,0.9598585367202759
1752682950.7741075,73358,0.9206451773643494
1752682950.774241,73398,0.9242081642150879
1752682950.7743294,73438,0.9655036926269531
1752682950.7744427,73478,0.9379715323448181
1752682950.7745235,73518,0.9269343614578247
1752682950.774629,73558,0.9540904760360718
1752682950.7747312,73598,0.9340041875839233
1752682950.774821,73638,0.9441995024681091
1752682950.7748992,73678,0.9269835352897644
1752682950.7750056,73718,0.9238030910491943
1752682950.7750838,73758,0.9061415195465088
1752682950.7751973,73798,0.9707868099212646
1752682950.7752767,73838,0.9672076106071472
1752682950.7753828,73878,0.966866672039032
1752682950.7755108,73918,0.9558550119400024
1752682950.7755213,73958,0.9460893273353577
1752682950.7756598,73998,0.9322924613952637
1752682950.7756755,74038,0.9388561844825745
1752682950.7758362,74078,0.9561028480529785
1752682950.7758477,74118,0.9284550547599792
1752682950.7759984,74158,0.9507727026939392
1752682950.7760093,74198,0.9485421776771545
1752682950.7760968,74238,0.9257868528366089
1752682950.7762442,74278,0.9876388907432556
1752682950.776255,74318,0.9466931819915771
1752682950.7763996,74358,0.9754834771156311
1752682950.7764099,74398,0.917198657989502
1752682950.7765374,74438,0.9338032603263855
1752682950.7765484,74478,0.9461333751678467
1752682950.77664,74518,0.9209685325622559
1752682950.7767572,74558,0.9543651342391968
1752682950.776768,74598,0.9697979688644409
1752682950.7768903,74638,0.9708585739135742
1752682950.7769008,74678,0.9588543772697449
1752682950.777016,74718,1.011831283569336
1752682950.777084,74758,0.9729204177856445
1752682950.7771704,74798,0.9263706803321838
1752682950.7772906,74838,0.9442034959793091
1752682950.7773006,74878,0.952434778213501
1752682950.7774098,74918,0.926891565322876
1752682950.7775247,74958,0.9561432003974915
1752682950.777535,74998,0.9456465244293213
1752682950.7776775,75038,0.9234246015548706
1752682950.777691,75078,0.9746920466423035
1752682950.7778163,75118,0.954158365726471
1752682950.7779398,75158,0.9278823137283325
1752682950.7779505,75198,0.9410204887390137
1752682950.7780986,75238,0.9695048332214355
1752682950.778109,75278,0.9197261929512024
1752682950.7782667,75318,0.9509091377258301
1752682950.778358,75358,0.9747154712677002
1752682950.7784474,75398,0.9451257586479187
1752682950.7785645,75438,0.9547232985496521
1752682950.7786858,75478,0.9456763863563538
1752682950.7786965,75518,0.9174792170524597
1752682950.7787895,75558,0.9424314498901367
1752682950.7789056,75598,0.922707200050354
1752682950.7789161,75638,0.9509733319282532
1752682950.7790377,75678,0.9517500400543213
1752682950.779048,75718,0.9308658242225647
1752682950.7792125,75758,0.9264569282531738
1752682950.7792256,75798,0.9482232332229614
1752682950.7793875,75838,0.9206436276435852
1752682950.7793996,75878,0.9317700266838074
1752682950.7795563,75918,0.9129216074943542
1752682950.7795668,75958,0.9536879062652588
1752682950.779707,75998,0.9329304695129395
1752682950.7797172,76038,0.9575935006141663
1752682950.779825,76078,0.9373572468757629
1752682950.7799118,76118,0.9509841799736023
1752682950.7800205,76158,0.9081298112869263
1752682950.7801023,76198,0.9427585005760193
1752682950.7802334,76238,0.9189472198486328
1752682950.7802439,76278,0.938283383846283
1752682950.780372,76318,0.9279338121414185
1752682950.7803824,76358,0.9089443683624268
1752682950.7805216,76398,0.967954158782959
1752682950.780532,76438,0.9540036916732788
1752682950.780671,76478,0.9146597385406494
1752682950.7806804,76518,0.9294441938400269
1752682950.7808142,76558,0.9396572113037109
1752682950.7808237,76598,0.9510632753372192
1752682950.7809584,76638,0.9597022533416748
1752682950.7809684,76678,0.9020630121231079
1752682950.7811837,76718,0.9775211811065674
1752682950.7813623,76758,0.9431751370429993
1752682950.7815595,76798,0.9299588799476624
1752682950.781674,76838,0.9111296534538269
1752682950.781783,76838,0.9573814868927002
1752682950.781886,76878,0.9327011108398438
1752682950.781988,76878,0.9413893222808838
1752682950.7820895,76918,0.9479893445968628
1752682950.7821991,76918,0.9341371655464172
1752682950.782304,76958,0.9550420641899109
1752682950.7824101,76958,0.9505329728126526
1752682950.7825139,76998,0.9215485453605652
1752682950.782616,76998,0.9391036033630371
1752682950.7827156,77038,0.9260926842689514
1752682950.7828152,77038,0.9320294260978699
1752682950.7829108,77078,0.9281291961669922
1752682950.7830124,77078,0.9210340976715088
1752682950.7831204,77118,0.9120643138885498
1752682950.7832234,77118,0.937217652797699
1752682950.7833219,77158,0.9147417545318604
1752682950.78342,77158,0.9575666189193726
1752682950.7835162,77198,0.9358470439910889
1752682950.7848117,77198,0.9632672071456909
1752682950.785007,77238,0.9291887283325195
1752682950.7851214,77238,0.9514546990394592
1752682950.7853155,77278,0.9355651140213013
1752682950.7853413,77278,0.9459363222122192
1752682950.7854831,77318,0.9469481706619263
1752682950.7857263,77318,0.9497655630111694
1752682950.785745,77358,0.9207866191864014
1752682950.7858713,77358,0.9303915500640869
1752682950.7859838,77398,0.924112856388092
1752682950.7861261,77398,0.9381855130195618
1752682950.786141,77438,0.951203465461731
1752682950.7862842,77438,0.9323074221611023
1752682950.786426,77478,0.9478594064712524
1752682950.7864408,77478,0.9290837645530701
1752682950.7865872,77518,0.8916205763816833
1752682950.7867334,77518,0.9501534700393677
1752682950.7867498,77558,0.9103240370750427
1752682950.7869415,77558,0.8958137631416321
1752682950.7869592,77598,0.9261329770088196
1752682950.7870922,77598,0.9303545355796814
1752682950.7872028,77638,0.9261752367019653
1752682950.7873216,77638,0.9292207360267639
1752682950.787334,77678,0.9655953049659729
1752682950.78746,77678,0.923491895198822
1752682950.7875617,77718,0.9376711845397949
1752682950.7877033,77718,0.931969165802002
1752682950.7877855,77758,0.9424598217010498
1752682950.787896,77758,0.9259779453277588
1752682950.7879868,77798,0.9162328839302063
1752682950.788103,77798,0.9257351756095886
1752682950.788114,77838,0.9451742768287659
1752682950.7883043,77838,0.967958927154541
