time,step,stage1_objectness_prec
1752682957.4410584,66398,0.9438033699989319
1752682957.4411511,66438,0.9430230855941772
1752682957.4412735,66478,0.949117124080658
1752682957.4414403,66518,0.9509923458099365
1752682957.441457,66558,0.9426897764205933
1752682957.441557,66598,0.9425634145736694
1752682957.4416866,66638,0.9463775753974915
1752682957.4421432,66678,0.9425557255744934
1752682957.4422956,66718,0.9501280784606934
1752682957.442477,66758,0.9483383297920227
1752682957.442604,66798,0.9457834362983704
1752682957.4427135,66838,0.9444749355316162
1752682957.4428205,66878,0.9464394450187683
1752682957.4429479,66918,0.9452842473983765
1752682957.4430563,66958,0.9484626650810242
1752682957.4431608,66998,0.946465015411377
1752682957.4432776,67038,0.9523723721504211
1752682957.4433677,67078,0.9453206062316895
1752682957.443475,67118,0.9434603452682495
1752682957.443582,67158,0.9465734362602234
1752682957.4436758,67198,0.9498844742774963
1752682957.4441993,67238,0.9456102848052979
1752682957.4442158,67278,0.9452590346336365
1752682957.4443486,67318,0.9522252678871155
1752682957.444456,67358,0.948374330997467
1752682957.44455,67398,0.9433162808418274
1752682957.444653,67438,0.9434288740158081
1752682957.444756,67478,0.9489582777023315
1752682957.44487,67518,0.9439939260482788
1752682957.444973,67558,0.9478613138198853
1752682957.445076,67598,0.945806086063385
1752682957.4451776,67638,0.9514381289482117
1752682957.4452755,67678,0.9427169561386108
1752682957.445368,67718,0.9481475949287415
1752682957.445692,67758,0.9501145482063293
1752682957.4458005,67798,0.9430369138717651
1752682957.4459057,67838,0.9435145854949951
1752682957.4460094,67878,0.9443134665489197
1752682957.4464302,67918,0.9448152780532837
1752682957.4466,67958,0.9440940618515015
1752682957.4467118,67998,0.9476630091667175
1752682957.4468188,68038,0.9447135329246521
1752682957.446923,68078,0.9409816861152649
1752682957.4470181,68118,0.9458459615707397
1752682957.4471233,68158,0.9403796792030334
1752682957.4472172,68198,0.9453070759773254
1752682957.447322,68238,0.9447075724601746
1752682957.447477,68278,0.9461405277252197
1752682957.447493,68318,0.9430134296417236
1752682957.4475927,68358,0.9474493861198425
1752682957.4477212,68398,0.9440294504165649
1752682957.4478288,68438,0.946441650390625
1752682957.4479482,68478,0.9459197521209717
1752682957.448049,68518,0.9428454041481018
1752682957.4481597,68558,0.9475198984146118
1752682957.4482772,68598,0.9436197876930237
1752682957.4483912,68638,0.9500938653945923
1752682957.4485095,68678,0.948437511920929
1752682957.4487216,68718,0.9487178325653076
1752682957.448746,68758,0.9486528635025024
1752682957.4489195,68798,0.9441951513290405
1752682957.4489944,68838,0.9472876191139221
1752682957.4491389,68878,0.9510077238082886
1752682957.449252,68918,0.9465101361274719
1752682957.449527,68958,0.9458494186401367
1752682957.4496677,68998,0.9467079043388367
1752682957.4497926,69038,0.9531699419021606
1752682957.4499106,69078,0.9478563666343689
1752682957.450026,69118,0.9442002773284912
1752682957.45014,69158,0.9449306130409241
1752682957.4502652,69198,0.9481484293937683
1752682957.4503794,69238,0.948948323726654
1752682957.4506514,69278,0.9495709538459778
1752682957.4508216,69318,0.9478266835212708
1752682957.4509408,69358,0.9459397792816162
1752682957.451071,69398,0.9529101848602295
1752682957.4511998,69438,0.9419248700141907
1752682957.451318,69478,0.9482495188713074
1752682957.4514341,69518,0.9452839493751526
1752682957.45155,69558,0.9437196850776672
1752682957.4516633,69598,0.9508310556411743
1752682957.4517775,69638,0.9470237493515015
1752682957.451892,69678,0.9435256719589233
1752682957.452004,69718,0.9479668140411377
1752682957.4521167,69758,0.9501877427101135
1752682957.45223,69798,0.9443881511688232
1752682957.4523447,69838,0.9499907493591309
1752682957.4524572,69878,0.9493675231933594
1752682957.4525712,69918,0.9432662725448608
1752682957.4526844,69958,0.9507158398628235
1752682957.4527972,69998,0.9454509019851685
1752682957.4529095,70038,0.947860598564148
1752682957.453013,70078,0.9436601400375366
1752682957.4531507,70118,0.9468996524810791
1752682957.453272,70158,0.9462531208992004
1752682957.4533865,70198,0.9444533586502075
1752682957.4535012,70238,0.9452797174453735
1752682957.453617,70278,0.9423019289970398
1752682957.4537404,70318,0.9438235759735107
1752682957.4538455,70358,0.947092592716217
1752682957.454023,70398,0.9438964128494263
1752682957.4541538,70438,0.9378456473350525
1752682957.4542904,70478,0.9455151557922363
1752682957.454416,70518,0.945732057094574
1752682957.4546187,70558,0.9459327459335327
1752682957.4547548,70598,0.9498218297958374
1752682957.4548812,70638,0.9472972750663757
1752682957.4550045,70678,0.9416858553886414
1752682957.455152,70718,0.9480932950973511
1752682957.4552763,70758,0.9473021626472473
1752682957.4553957,70798,0.9471780061721802
1752682957.455486,70838,0.947723388671875
1752682957.4555812,70878,0.9461343288421631
1752682957.4556725,70918,0.9469107985496521
1752682957.4558764,70958,0.9464158415794373
1752682957.4559855,70998,0.9439997673034668
1752682957.4561017,71038,0.9469428062438965
1752682957.4562154,71078,0.9436264038085938
1752682957.4563272,71118,0.9400896430015564
1752682957.4564397,71158,0.9413168430328369
1752682957.4565535,71198,0.9456930160522461
1752682957.4566665,71238,0.9456757307052612
1752682957.4567935,71278,0.9476801156997681
1752682957.4569094,71318,0.9443474411964417
1752682957.4570494,71358,0.9478215575218201
1752682957.4571805,71398,0.9456721544265747
1752682957.4573653,71438,0.9500910043716431
1752682957.4574916,71478,0.9442030787467957
1752682957.4576137,71518,0.9435924887657166
1752682957.4577334,71558,0.9487605094909668
1752682957.4578526,71598,0.9471318125724792
1752682957.4579694,71638,0.9402728080749512
1752682957.4580865,71678,0.9432809948921204
1752682957.4582496,71718,0.9414469599723816
1752682957.4619296,71758,0.950977087020874
1752682957.462078,71798,0.9460363388061523
1752682957.4622226,71838,0.9517598152160645
1752682957.4622989,71878,0.949129581451416
1752682957.4624515,71918,0.9407221078872681
1752682957.4624681,71958,0.9414441585540771
1752682957.4626613,71998,0.9459732174873352
1752682957.4626772,72038,0.9478991627693176
1752682957.4628365,72078,0.9497936964035034
1752682957.4628484,72118,0.9472208619117737
1752682957.4630291,72158,0.9410309195518494
1752682957.4630451,72198,0.9457120895385742
1752682957.4632063,72238,0.9447920322418213
1752682957.463218,72278,0.9496179223060608
1752682957.463401,72318,0.9439730048179626
1752682957.4634159,72358,0.9477599263191223
1752682957.463543,72398,0.9452987909317017
1752682957.4636834,72438,0.9478493928909302
1752682957.463695,72478,0.9473178386688232
1752682957.463924,72518,0.9413637518882751
1752682957.4639368,72558,0.947214663028717
1752682957.463947,72598,0.941743016242981
1752682957.464141,72638,0.9486980438232422
1752682957.464152,72678,0.9491642117500305
1752682957.4643123,72718,0.9478954076766968
1752682957.464323,72758,0.9439252614974976
1752682957.464488,72798,0.9486508965492249
1752682957.4645596,72838,0.9425519108772278
1752682957.4646976,72878,0.9513534307479858
1752682957.4647093,72918,0.9455471634864807
1752682957.4650161,72958,0.9463435411453247
1752682957.465259,72998,0.9422300457954407
1752682957.465463,73038,0.9484671950340271
1752682957.4656553,73078,0.9494015574455261
1752682957.465836,73118,0.9443633556365967
1752682957.4660141,73158,0.9474545121192932
1752682957.4661703,73198,0.9498664736747742
1752682957.4663477,73238,0.9478996396064758
1752682957.4665005,73278,0.9485350251197815
1752682957.4666467,73318,0.9508817791938782
1752682957.4671302,73358,0.94633549451828
1752682957.467151,73398,0.9474201202392578
1752682957.4671674,73438,0.9454880356788635
1752682957.4671829,73478,0.9410696625709534
1752682957.4671972,73518,0.9484232664108276
1752682957.4672112,73558,0.945010244846344
1752682957.4672256,73598,0.9515955448150635
1752682957.4672403,73638,0.9480509161949158
1752682957.4672542,73678,0.9465755820274353
1752682957.4674218,73718,0.9473187327384949
1752682957.46744,73758,0.9517152905464172
1752682957.4676218,73798,0.942703127861023
1752682957.4676414,73838,0.9445402026176453
1752682957.4678185,73878,0.9454934000968933
1752682957.4678369,73918,0.9450067281723022
1752682957.4680126,73958,0.9495019912719727
1752682957.4680295,73998,0.9491263031959534
1752682957.468197,74038,0.9490896463394165
1752682957.4682155,74078,0.9481895565986633
1752682957.4683979,74118,0.944827675819397
1752682957.4684155,74158,0.9455797076225281
1752682957.468585,74198,0.9508480429649353
1752682957.4686027,74238,0.9470153450965881
1752682957.4687762,74278,0.9438435435295105
1752682957.4687934,74318,0.9480920433998108
1752682957.4691987,74358,0.9444447159767151
1752682957.4692187,74398,0.9464181661605835
1752682957.4692345,74438,0.9471686482429504
1752682957.4692485,74478,0.9459917545318604
1752682957.4692621,74518,0.9399809837341309
1752682957.46942,74558,0.9468749165534973
1752682957.4694376,74598,0.9410369992256165
1752682957.469609,74638,0.9422182440757751
1752682957.469626,74678,0.9471055865287781
1752682957.4698005,74718,0.942821741104126
1752682957.4698176,74758,0.945363461971283
1752682957.4699926,74798,0.9526383280754089
1752682957.4700093,74838,0.9440422058105469
1752682957.4701838,74878,0.941728413105011
1752682957.4702237,74918,0.9486584067344666
1752682957.470687,74958,0.9472329020500183
1752682957.470708,74998,0.9473679065704346
1752682957.4707236,75038,0.9493140578269958
1752682957.4707372,75078,0.9422197341918945
1752682957.470966,75118,0.9440823793411255
1752682957.4709842,75158,0.9462584853172302
1752682957.4709997,75198,0.9501218199729919
1752682957.4712863,75238,0.9414548873901367
1752682957.4713027,75278,0.9485762119293213
1752682957.4713166,75318,0.9389520883560181
1752682957.4713378,75358,0.9440294504165649
1752682957.4713516,75398,0.9484808444976807
1752682957.4715047,75438,0.9473307132720947
1752682957.4715216,75478,0.9447924494743347
1752682957.4716992,75518,0.9493511915206909
1752682957.4717162,75558,0.9413926005363464
1752682957.4718938,75598,0.945999026298523
1752682957.4719105,75638,0.9484661817550659
1752682957.4721928,75678,0.9422047734260559
1752682957.4722128,75718,0.9491201639175415
1752682957.4725513,75758,0.9450921416282654
1752682957.4725704,75798,0.9432291984558105
1752682957.472585,75838,0.9464526176452637
1752682957.4725988,75878,0.9370991587638855
1752682957.4727774,75918,0.9436129927635193
1752682957.4727948,75958,0.9457281827926636
1752682957.4729774,75998,0.9474514126777649
1752682957.4729953,76038,0.9433094263076782
1752682957.4732373,76078,0.9471489787101746
1752682957.4733365,76118,0.9427547454833984
1752682957.4734664,76158,0.9531278014183044
1752682957.4737923,76198,0.9382963180541992
1752682957.473896,76238,0.9454943537712097
1752682957.474054,76278,0.9451954364776611
1752682957.4740684,76318,0.9494446516036987
1752682957.4742131,76358,0.9426103234291077
1752682957.4743261,76398,0.9483898878097534
1752682957.4744222,76438,0.9437618255615234
1752682957.4745276,76478,0.9491531252861023
1752682957.4746199,76518,0.9486759901046753
1752682957.4747193,76558,0.9493007659912109
1752682957.4748216,76598,0.9419450759887695
1752682957.474939,76638,0.9491164088249207
1752682957.4750261,76678,0.9465516209602356
1752682957.4751298,76718,0.9416405558586121
1752682957.4752324,76758,0.9422506093978882
1752682957.475339,76798,0.9481144547462463
1752682957.475627,76838,0.9476038217544556
1752682957.4757705,76838,0.9458167552947998
1752682957.475965,76878,0.9454591870307922
1752682957.4759827,76878,0.9447160959243774
1752682957.475995,76918,0.9444707632064819
1752682957.4762437,76918,0.9460284113883972
1752682957.4762583,76958,0.9404077529907227
1752682957.4762697,76958,0.9480158090591431
1752682957.4763725,76998,0.9453489780426025
1752682957.476384,76998,0.9490926265716553
1752682957.4766018,77038,0.9488621950149536
1752682957.4766903,77038,0.9480265378952026
1752682957.4768271,77078,0.9475262761116028
1752682957.4768395,77078,0.9503099918365479
1752682957.4769971,77118,0.9515439867973328
1752682957.4771104,77118,0.942936897277832
1752682957.4772067,77158,0.9470304250717163
1752682957.477312,77158,0.9427322745323181
1752682957.4774027,77198,0.9475683569908142
1752682957.4775052,77198,0.9429107904434204
1752682957.4776204,77238,0.9437301754951477
1752682957.4776325,77238,0.9414629936218262
1752682957.4777882,77278,0.9439826011657715
1752682957.4779165,77278,0.9461148977279663
1752682957.4780328,77318,0.9446499347686768
1752682957.4781637,77318,0.945290744304657
1752682957.4782553,77358,0.9523198008537292
1752682957.4783938,77358,0.9489900469779968
1752682957.4784956,77398,0.9414854049682617
1752682957.4786,77398,0.9481818079948425
1752682957.4787126,77438,0.9445235133171082
1752682957.478824,77438,0.9478778839111328
1752682957.4789379,77478,0.9480669498443604
1752682957.4791086,77478,0.9490371346473694
1752682957.4792116,77518,0.9499871730804443
1752682957.4793189,77518,0.9351102709770203
1752682957.4794102,77558,0.9510228037834167
1752682957.4795573,77558,0.9476431012153625
1752682957.4796681,77598,0.947148859500885
1752682957.4797773,77598,0.9488034248352051
1752682957.479901,77638,0.944890558719635
1752682957.4800105,77638,0.9439606666564941
1752682957.480119,77678,0.9416680335998535
1752682957.480225,77678,0.9451045989990234
1752682957.4805338,77718,0.9483111500740051
1752682957.4807525,77718,0.9487365484237671
1752682957.4809382,77758,0.9461957216262817
1752682957.4810944,77758,0.9493045806884766
1752682957.4812262,77798,0.9474208354949951
1752682957.4813852,77798,0.9438702464103699
1752682957.4815397,77838,0.9498007893562317
1752682957.4816763,77838,0.9414335489273071
1752682957.4818165,77878,0.9446147084236145
1752682957.481956,77878,0.9512648582458496
1752682957.4821029,77918,0.9468387365341187
1752682957.4822636,77918,0.9527783989906311
1752682957.482415,77958,0.9470119476318359
1752682957.4825568,77958,0.9494674801826477
1752682957.4826965,77998,0.951231837272644
1752682957.4828346,77998,0.9444139003753662
1752682957.4829698,78038,0.9481961131095886
1752682957.4831052,78038,0.9453287124633789
1752682957.4832766,78078,0.9474874138832092
1752682957.4834144,78078,0.9497018456459045
1752682957.4835505,78118,0.9487929344177246
1752682957.4836972,78118,0.9508175849914551
1752682957.4838328,78158,0.9405827522277832
1752682957.4839892,78158,0.9369217753410339
1752682957.484129,78198,0.9473553895950317
1752682957.4842782,78198,0.9455164074897766
1752682957.4844244,78238,0.9457226991653442
1752682957.4845686,78238,0.9402084946632385
1752682957.4847112,78278,0.9401298761367798
1752682957.4848526,78278,0.9509342908859253
1752682957.4850013,78318,0.9521514177322388
1752682957.4851427,78318,0.9469414353370667
1752682957.485295,78358,0.9527152180671692
1752682957.4855263,78358,0.9505654573440552
1752682957.4855485,78398,0.9534833431243896
1752682957.485738,78398,0.9438536167144775
1752682957.4859421,78438,0.9439801573753357
1752682957.4860978,78438,0.9466181993484497
1752682957.4862866,78478,0.9448972940444946
1752682957.486429,78478,0.9475771188735962
1752682957.4865704,78518,0.9503481388092041
1752682957.4867065,78518,0.9503350853919983
1752682957.4868495,78558,0.9505420327186584
1752682957.4869905,78558,0.9493556618690491
1752682957.4871283,78598,0.9491457939147949
1752682957.48727,78598,0.9441471695899963
1752682957.4874785,78638,0.9465163350105286
1752682957.487627,78638,0.9429301023483276
1752682957.4877663,78678,0.9447595477104187
1752682957.4879165,78678,0.9522314071655273
1752682957.4880564,78718,0.9495676159858704
1752682957.4882355,78718,0.9426558017730713
1752682957.4883835,78758,0.9479616284370422
1752682957.4885318,78758,0.946054995059967
1752682957.488671,78798,0.9486391544342041
1752682957.488815,78798,0.946615993976593
1752682957.4889598,78838,0.9448486566543579
1752682957.4891057,78838,0.9460312128067017
1752682957.4892352,78878,0.9419583678245544
1752682957.4894364,78878,0.9480597376823425
1752682957.489682,78918,0.9410832524299622
1752682957.4897137,78918,0.947446346282959
1752682957.4898806,78958,0.9476280808448792
1752682957.490071,78958,0.9485015869140625
1752682957.4903045,78998,0.9482752084732056
1752682957.490544,78998,0.9467548131942749
1752682957.4908035,79038,0.9410284757614136
1752682957.4909348,79038,0.951696515083313
1752682957.4910593,79078,0.9491354823112488
1752682957.4911995,79078,0.9459200501441956
1752682957.4913344,79118,0.9476762413978577
1752682957.4915829,79118,0.9473118185997009
1752682957.4917731,79158,0.9477997422218323
1752682957.491921,79158,0.948483407497406
1752682957.4920733,79198,0.9451029896736145
1752682957.4922235,79198,0.9454975128173828
1752682957.492372,79238,0.943658709526062
1752682957.4925196,79238,0.9498273730278015
1752682957.4926672,79278,0.946826696395874
1752682957.492814,79278,0.9474807977676392
1752682957.4929595,79318,0.9483510851860046
1752682957.4931073,79318,0.9450801014900208
1752682957.4932969,79358,0.9474747776985168
1752682957.493452,79358,0.9520279765129089
1752682957.4936016,79398,0.94305419921875
1752682957.4937496,79398,0.9506449103355408
1752682957.493897,79438,0.9477849006652832
1752682957.4940462,79438,0.9440233111381531
1752682957.4942334,79478,0.9481066465377808
1752682957.4944048,79478,0.9427499175071716
1752682957.4945679,79518,0.9394961595535278
1752682957.4947288,79518,0.9472132325172424
1752682957.4948893,79558,0.9423529505729675
1752682957.4950533,79558,0.9528833031654358
1752682957.4952521,79598,0.9494328498840332
1752682957.4955,79598,0.9400854706764221
1752682957.49587,79638,0.9497010111808777
1752682957.4960136,79638,0.9469552040100098
1752682957.4961252,79678,0.9480201005935669
1752682957.4962356,79678,0.9434646964073181
1752682957.4963572,79718,0.9469891786575317
1752682957.4964807,79718,0.9483243823051453
1752682957.4965951,79758,0.945711076259613
1752682957.496961,79758,0.9454306364059448
1752682957.496984,79798,0.9417839050292969
1752682957.4969976,79798,0.9475780725479126
1752682957.4970083,79838,0.9408772587776184
1752682957.4971576,79838,0.9519971609115601
1752682957.4973247,79878,0.9438658952713013
1752682957.497466,79878,0.9486727118492126
1752682957.4975848,79918,0.9480643272399902
1752682957.4977014,79918,0.9471724629402161
1752682957.4978173,79958,0.9476918578147888
1752682957.4979334,79958,0.9481126666069031
1752682957.498049,79998,0.9442927241325378
1752682957.4981635,79998,0.9484597444534302
1752682957.498313,80038,0.9530706405639648
1752682957.4984233,80038,0.9514889121055603
1752682957.498527,80078,0.9480229616165161
1752682957.498649,80078,0.9438571929931641
1752682957.4987664,80118,0.9436506032943726
1752682957.4988806,80118,0.9489202499389648
1752682957.4989965,80158,0.9404711127281189
1752682957.499112,80158,0.943477988243103
1752682957.4992135,80198,0.9492165446281433
1752682957.4993742,80198,0.9520187377929688
1752682957.499496,80238,0.9440832734107971
1752682957.4996161,80238,0.9418279528617859
1752682957.4997342,80278,0.9478006362915039
1752682957.4998507,80278,0.9469919204711914
1752682957.4999652,80318,0.948152482509613
1752682957.50008,80318,0.9446698427200317
1752682957.5001945,80358,0.9512984156608582
1752682957.5003247,80358,0.9468606114387512
1752682957.5004346,80398,0.9481345415115356
1752682957.5007024,80398,0.9442639350891113
1752682957.5008335,80438,0.9440762400627136
1752682957.5009515,80438,0.9549151062965393
1752682957.5010676,80478,0.9377005100250244
1752682957.501205,80478,0.9437480568885803
1752682957.5013263,80518,0.9469598531723022
1752682957.5014434,80518,0.9483551979064941
1752682957.5015585,80558,0.9493589401245117
1752682957.501673,80558,0.9483118653297424
1752682957.5017881,80598,0.9406066536903381
1752682957.5019045,80598,0.9443067312240601
1752682957.5020216,80638,0.9495917558670044
1752682957.502146,80638,0.9500777721405029
1752682957.5023062,80678,0.9523700475692749
1752682957.502448,80678,0.9476125836372375
1752682957.5025764,80718,0.9476651549339294
1752682957.5027122,80718,0.9431605935096741
1752682957.5028458,80758,0.944427490234375
1752682957.5029848,80758,0.9437910318374634
1752682957.5031204,80798,0.9474377036094666
1752682957.503277,80798,0.9504576325416565
1752682957.5033937,80838,0.9429450035095215
1752682957.5035121,80838,0.945979118347168
1752682957.5036318,80878,0.9455816149711609
1752682957.503753,80878,0.9503941535949707
1752682957.5038686,80918,0.9502696394920349
1752682957.5039873,80918,0.947469174861908
1752682957.504171,80958,0.9474071264266968
1752682957.5043004,80958,0.9493409991264343
1752682957.5044389,80998,0.945034921169281
1752682957.5045583,80998,0.9465728402137756
1752682957.5046775,81038,0.9498350024223328
1752682957.5047967,81038,0.9460029602050781
1752682957.5049171,81078,0.9443691968917847
1752682957.50504,81078,0.948731541633606
1752682957.5051618,81118,0.9481506943702698
1752682957.5052881,81118,0.9472418427467346
1752682957.505412,81158,0.9518877863883972
1752682957.5055661,81158,0.9413862228393555
1752682957.5057013,81198,0.950562059879303
1752682957.5058322,81198,0.9472557306289673
1752682957.50595,81238,0.9443702697753906
1752682957.506075,81238,0.9438869953155518
1752682957.5062165,81278,0.949828565120697
1752682957.5063398,81278,0.9494805335998535
1752682957.5064576,81318,0.947361946105957
1752682957.5065744,81318,0.9477472305297852
1752682957.5066888,81358,0.9468860626220703
1752682957.506804,81358,0.9505728483200073
1752682957.5069196,81398,0.9528874754905701
1752682957.5070384,81398,0.9471779465675354
1752682957.507154,81438,0.9451362490653992
1752682957.5072703,81438,0.9413206577301025
1752682957.5073838,81478,0.9486242532730103
1752682957.5075052,81478,0.9487006664276123
1752682957.5076032,81518,0.9461104273796082
1752682957.5077643,81518,0.9481345415115356
1752682957.507884,81558,0.946564793586731
1752682957.508002,81558,0.9472172856330872
1752682957.5081513,81598,0.9502759575843811
1752682957.50834,81598,0.94606614112854
1752682957.508487,81638,0.9461206793785095
1752682957.5086625,81638,0.9434454441070557
1752682957.508812,81678,0.9452486634254456
1752682957.5089538,81678,0.9463883638381958
1752682957.5090864,81718,0.9499809741973877
1752682957.509216,81718,0.9472951889038086
1752682957.509401,81758,0.9481496214866638
1752682957.5094209,81758,0.9441766738891602
1752682957.509566,81798,0.9447311162948608
1752682957.5096965,81798,0.9512690305709839
1752682957.509823,81838,0.9480103254318237
1752682957.5099452,81838,0.9493128061294556
1752682957.5100944,81878,0.9450733065605164
1752682957.5102434,81878,0.9423525929450989
1752682957.5105298,81918,0.9492140412330627
1752682957.510714,81918,0.9462934732437134
1752682957.5109308,81958,0.9456368088722229
1752682957.5110874,81958,0.9481889009475708
1752682957.5112107,81998,0.9484935402870178
1752682957.511319,81998,0.9465741515159607
1752682957.511426,82038,0.9510840773582458
1752682957.5115306,82038,0.9475384950637817
1752682957.5116239,82078,0.9428119659423828
1752682957.5119836,82078,0.9527301788330078
1752682957.5119998,82118,0.9487488865852356
1752682957.5122366,82118,0.9452010989189148
1752682957.512257,82158,0.9544333219528198
1752682957.5124073,82158,0.9483489990234375
1752682957.5125427,82198,0.9418190717697144
1752682957.5130708,82198,0.9477409720420837
1752682957.5130892,82238,0.9514450430870056
1752682957.5131018,82238,0.9491422772407532
1752682957.5132864,82278,0.9472059607505798
1752682957.513462,82278,0.9507188200950623
1752682957.5135992,82318,0.9483194351196289
1752682957.513712,82318,0.9491288065910339
1752682957.5138214,82358,0.9504958391189575
1752682957.5139284,82358,0.9432942867279053
1752682957.5142572,82398,0.9481149315834045
1752682957.5144362,82398,0.9479162693023682
1752682957.5146441,82438,0.9464719891548157
1752682957.514813,82438,0.9458708763122559
1752682957.5149615,82478,0.9486406445503235
1752682957.5150821,82478,0.9465844631195068
1752682957.515215,82518,0.9525938630104065
1752682957.5153456,82518,0.9473143815994263
1752682957.5156908,82558,0.9510132670402527
1752682957.515844,82558,0.9488571882247925
1752682957.5159872,82598,0.9481679797172546
1752682957.5161295,82598,0.950748860836029
1752682957.5162613,82638,0.9486086964607239
1752682957.516389,82638,0.9487959146499634
1752682957.5165105,82678,0.9473428726196289
1752682957.5166368,82678,0.948861837387085
1752682957.516743,82718,0.9473718404769897
1752682957.516857,82718,0.9512276649475098
1752682957.5169718,82758,0.9453538656234741
1752682957.5170858,82758,0.9402416944503784
1752682957.5171995,82798,0.9487990736961365
1752682957.517312,82798,0.9507724046707153
1752682957.5174382,82838,0.9437950253486633
1752682957.5176091,82838,0.9448389410972595
1752682957.5177307,82878,0.945830762386322
1752682957.5178506,82878,0.9438912272453308
1752682957.5179722,82918,0.9479482173919678
1752682957.5181,82918,0.9488131999969482
1752682957.5182405,82958,0.9459036588668823
1752682957.5185869,82958,0.947960376739502
1752682957.5187764,82998,0.9462971687316895
1752682957.5189378,82998,0.9459132552146912
1752682957.5190706,83038,0.9431645274162292
1752682957.5192146,83038,0.9485675692558289
1752682957.5193505,83078,0.9474634528160095
1752682957.5194778,83078,0.9474836587905884
1752682957.5198796,83118,0.9490317702293396
1752682957.5200734,83118,0.9454772472381592
1752682957.5202377,83158,0.9469612836837769
1752682957.52048,83158,0.9416053295135498
1752682957.520716,83198,0.9463207125663757
1752682957.5208588,83198,0.948314905166626
1752682957.5211105,83238,0.9476317763328552
1752682957.5213075,83238,0.9479944109916687
1752682957.5215373,83278,0.9519414305686951
1752682957.5216854,83278,0.947281539440155
1752682957.521812,83318,0.9449549317359924
1752682957.521931,83318,0.945706307888031
1752682957.5220466,83358,0.9417046904563904
1752682957.5221593,83358,0.9466217160224915
1752682957.522312,83398,0.9484637975692749
1752682957.5224326,83398,0.9492017030715942
1752682957.522543,83438,0.9476625323295593
1752682957.5226526,83438,0.9461795687675476
1752682957.5227623,83478,0.9470322728157043
1752682957.5228674,83478,0.9484060406684875
1752682957.5229757,83518,0.9478947520256042
1752682957.523083,83518,0.9411712884902954
1752682957.5231888,83558,0.9434899091720581
1752682957.5233161,83558,0.9458643794059753
1752682957.5234368,83598,0.9474843740463257
1752682957.5235484,83598,0.9485927820205688
1752682957.5236602,83638,0.9512717723846436
1752682957.523767,83638,0.9461490511894226
1752682957.5238714,83678,0.949176549911499
1752682957.5239766,83678,0.9495418071746826
1752682957.5240817,83718,0.9407798051834106
1752682957.5241864,83718,0.9461721181869507
1752682957.5242906,83758,0.946274995803833
1752682957.524397,83758,0.9453442692756653
1752682957.524506,83798,0.9472081065177917
1752682957.52461,83798,0.9476798176765442
1752682957.5247414,83838,0.949119508266449
1752682957.5248537,83838,0.9464399218559265
1752682957.5249639,83878,0.9438772201538086
1752682957.5250745,83878,0.9452699422836304
1752682957.5251834,83918,0.9473316073417664
1752682957.525309,83918,0.948799192905426
1752682957.5254636,83958,0.9466641545295715
1752682957.5255935,83958,0.9493209719657898
1752682957.5257106,83998,0.9483102560043335
1752682957.525823,83998,0.9440647959709167
1752682957.5259347,84038,0.9449710845947266
1752682957.526011,84038,0.9437711238861084
1752682957.5261867,84078,0.9482231736183167
1752682957.5263848,84078,0.9469733834266663
1752682957.5263999,84118,0.9510424137115479
1752682957.5265656,84118,0.9410643577575684
1752682957.5269463,84158,0.9510201811790466
1752682957.526968,84158,0.9488018155097961
1752682957.5269845,84198,0.9491303563117981
1752682957.5269997,84198,0.9517807960510254
1752682957.527015,84238,0.9471244812011719
1752682957.5270298,84238,0.9485774636268616
1752682957.5270443,84278,0.9494037628173828
1752682957.5277965,84278,0.9417785406112671
1752682957.5278225,84318,0.9473258852958679
1752682957.5278385,84318,0.9447214603424072
1752682957.5278535,84358,0.9492596387863159
1752682957.5278676,84358,0.9517716765403748
1752682957.527881,84398,0.9453825354576111
1752682957.527894,84398,0.9469367861747742
1752682957.5280297,84438,0.9429466724395752
1752682957.5280466,84438,0.9453854560852051
1752682957.528247,84478,0.9486470222473145
1752682957.5282664,84478,0.9514772295951843
1752682957.52845,84518,0.9463332295417786
1752682957.5284681,84518,0.94612717628479
1752682957.5286489,84558,0.9504877924919128
1752682957.5286653,84558,0.9454103112220764
1752682957.5288396,84598,0.9451643824577332
1752682957.5288565,84598,0.9438285827636719
1752682957.5290291,84638,0.9457966089248657
1752682957.5290453,84638,0.9475579857826233
1752682957.5292382,84678,0.9459065794944763
1752682957.529264,84678,0.9479081630706787
1752682957.529452,84718,0.9482980370521545
1752682957.5294716,84718,0.9428868889808655
1752682957.529652,84758,0.9482070207595825
1752682957.5296705,84758,0.9507816433906555
1752682957.5298731,84798,0.9511459469795227
1752682957.52989,84798,0.9460868239402771
1752682957.5301223,84838,0.948570966720581
1752682957.5301394,84838,0.9483316540718079
1752682957.5301535,84878,0.9484055042266846
1752682957.5304215,84878,0.9503049850463867
1752682957.5304394,84918,0.9480581283569336
1752682957.5304537,84918,0.9461868405342102
1752682957.5309644,84958,0.9458853602409363
1752682957.5310018,84958,0.9472362995147705
1752682957.5310204,84998,0.9440365433692932
1752682957.5310352,84998,0.9433839321136475
1752682957.5310497,85038,0.9493622183799744
1752682957.5310626,85038,0.9461878538131714
1752682957.5310755,85078,0.9472084641456604
1752682957.531088,85078,0.9452674984931946
1752682957.5312784,85118,0.9392322897911072
