time,step,loss/stage3_score_loss
1752682954.1160963,111958,0.002975661074742675
1752682954.1162202,111998,0.0026315536815673113
1752682954.1163318,112038,0.002758779563009739
1752682954.116435,112078,0.002778557827696204
1752682954.1165462,112118,0.002762338612228632
1752682954.1166523,112158,0.0027405365835875273
1752682954.1167521,112198,0.002718677744269371
1752682954.116892,112238,0.0028243502601981163
1752682954.1169858,112278,0.0026649339124560356
1752682954.1171045,112318,0.0026350656989961863
1752682954.1172135,112358,0.002737431786954403
1752682954.117307,112398,0.002435557544231415
1752682954.1174088,112438,0.002731913235038519
1752682954.1175172,112478,0.00264416029676795
1752682954.117601,112518,0.002529085148125887
1752682954.1177015,112558,0.002828774740919471
1752682954.1178012,112598,0.002679175231605768
1752682954.118015,112638,0.0027235299348831177
1752682954.1181445,112678,0.0024714446626603603
1752682954.1182706,112718,0.002772075356915593
1752682954.1183875,112758,0.002692584879696369
1752682954.1185007,112798,0.0024935188703238964
1752682954.1186264,112838,0.0029123700223863125
1752682954.11874,112878,0.0028117781039327383
1752682954.1188676,112918,0.002805586438626051
1752682954.1189823,112958,0.0028370432555675507
1752682954.1190968,112998,0.0028373021632432938
1752682954.1192074,113038,0.0027601653710007668
1752682954.1193185,113078,0.0025376647245138884
1752682954.119429,113118,0.0027090839575976133
1752682954.1195414,113158,0.0027786423452198505
1752682954.1196203,113198,0.002809752244502306
1752682954.1197615,113238,0.002777903573587537
1752682954.119885,113278,0.002829659730195999
1752682954.1199994,113318,0.002642483450472355
1752682954.1201117,113358,0.002673638751730323
1752682954.1202233,113398,0.002681112615391612
1752682954.1203406,113438,0.002769708400592208
1752682954.1204567,113478,0.0026723239570856094
1752682954.1205692,113518,0.0026634479872882366
1752682954.1206794,113558,0.0027096434496343136
1752682954.1207893,113598,0.0025368663482367992
1752682954.120911,113638,0.0028620169032365084
1752682954.1210225,113678,0.002546152099967003
1752682954.1211333,113718,0.0027776621282100677
1752682954.1212428,113758,0.002867148956283927
1752682954.1213534,113798,0.0026720089372247458
1752682954.121468,113838,0.0027576936408877373
1752682954.1216996,113878,0.002829750766977668
1752682954.1218705,113918,0.0027068855706602335
1752682954.1220016,113958,0.0026942668482661247
1752682954.122168,113998,0.0026301126927137375
1752682954.1224902,114038,0.0026554760988801718
1752682954.1226587,114078,0.002780473791062832
1752682954.1233237,114118,0.002711727749556303
1752682954.1237004,114158,0.0026756112929433584
1752682954.1237152,114198,0.002736215014010668
1752682954.1237268,114238,0.0025819148868322372
1752682954.1237376,114278,0.002642912557348609
1752682954.123874,114318,0.0027732362505048513
1752682954.12401,114358,0.002664203057065606
1752682954.1241443,114398,0.0027551986277103424
1752682954.124266,114438,0.0025719895493239164
1752682954.1243687,114478,0.00262702745385468
1752682954.12446,114518,0.002596574369817972
1752682954.1245599,114558,0.002858191728591919
1752682954.1246598,114598,0.0026356896851211786
1752682954.1247592,114638,0.002652964787557721
1752682954.124894,114678,0.0025955575983971357
1752682954.1249049,114718,0.0028018879238516092
1752682954.125041,114758,0.002823932794854045
1752682954.1251357,114798,0.0026768455281853676
1752682954.1252372,114838,0.00272162351757288
1752682954.1253448,114878,0.002702070167288184
1752682954.125415,114918,0.0030058918055146933
1752682954.1255908,114958,0.002708214335143566
1752682954.1257222,114998,0.0026630235370248556
1752682954.1258326,115038,0.0028403562027961016
1752682954.1259344,115078,0.0027279227506369352
1752682954.1260269,115118,0.002616479527205229
1752682954.1261437,115158,0.0026699365116655827
1752682954.1262376,115198,0.0027083002496510744
1752682954.1263409,115238,0.0029353233985602856
1752682954.126442,115278,0.00279899756424129
1752682954.126543,115318,0.0027529762592166662
1752682954.1266425,115358,0.002704978222027421
1752682954.1267426,115398,0.0025811062660068274
1752682954.1268556,115438,0.0027580366004258394
1752682954.1268673,115478,0.0025987166445702314
1752682954.1270561,115518,0.0026430299039930105
1752682954.127175,115558,0.0026282668113708496
1752682954.1272862,115598,0.002419705968350172
1752682954.127395,115638,0.002858236897736788
1752682954.1275053,115678,0.0027150874957442284
1752682954.1276124,115718,0.002658265642821789
1752682954.127724,115758,0.002725922269746661
1752682954.1278713,115798,0.002872489858418703
1752682954.1279573,115838,0.002804134041070938
1752682954.1280835,115878,0.002731489948928356
1752682954.1281908,115918,0.002749526873230934
1752682954.128301,115958,0.0027779180090874434
1752682954.1284115,115998,0.0028364132158458233
1752682954.1285174,116038,0.00274429889395833
1752682954.1286242,116078,0.002584710018709302
1752682954.1287308,116118,0.0028893856797367334
1752682954.1288383,116158,0.00283195823431015
1752682954.1289387,116198,0.002807233715429902
1752682954.1290455,116238,0.0026644556783139706
1752682954.1291485,116278,0.0027623383793979883
1752682954.1292534,116318,0.002703270874917507
1752682954.1293564,116358,0.0024721738882362843
1752682954.1294715,116398,0.0026539170648902655
1752682954.129593,116438,0.0026742746122181416
1752682954.129709,116478,0.002627457259222865
1752682954.1298163,116518,0.002679534023627639
1752682954.1299202,116558,0.00257341586984694
1752682954.1300256,116598,0.002845048438757658
1752682954.1302853,116638,0.0028258662205189466
1752682954.1304307,116678,0.0029463705141097307
1752682954.1305556,116718,0.002766856225207448
1752682954.1305687,116758,0.002729038940742612
1752682954.1307256,116798,0.0028777976986020803
1752682954.1308231,116838,0.0028351759538054466
1752682954.130925,116878,0.00255577708594501
1752682954.131026,116918,0.002741884207352996
1752682954.1311169,116958,0.0026268325746059418
1752682954.131216,116998,0.0027648096438497305
1752682954.1313403,117038,0.0027375174686312675
1752682954.1314526,117078,0.0027918838895857334
1752682954.1314664,117118,0.002594201359897852
1752682954.1316419,117158,0.0027494339738041162
1752682954.131948,117198,0.002989307977259159
1752682954.1320667,117238,0.002752816304564476
1752682954.1321871,117278,0.002507038414478302
1752682954.1322,117318,0.0025880096945911646
1752682954.1323535,117358,0.002497174544259906
1752682954.1324477,117398,0.002700705314055085
1752682954.1325488,117438,0.0027060010470449924
1752682954.1326568,117478,0.0028156349435448647
1752682954.1327386,117518,0.0028367077466100454
1752682954.1328259,117558,0.0028202482499182224
1752682954.1329436,117598,0.002574531827121973
1752682954.133044,117638,0.0027569658122956753
1752682954.1331432,117678,0.0025886702351272106
1752682954.1332443,117718,0.002711675828322768
1752682954.1333594,117758,0.0027376969810575247
1752682954.1333752,117798,0.002685224637389183
1752682954.133615,117838,0.0027615458238869905
1752682954.133728,117878,0.00278673367574811
1752682954.1338336,117918,0.0027808237355202436
1752682954.1339262,117958,0.002636051271110773
1752682954.134028,117998,0.002634921809658408
1752682954.1340964,118038,0.0028623095713555813
1752682954.1341631,118078,0.002753486391156912
1752682954.1342611,118118,0.0026608516927808523
1752682954.13433,118158,0.0028377689886838198
1752682954.134465,118198,0.0025908893439918756
1752682954.1346967,118238,0.002744243713095784
1752682954.1347902,118278,0.0026397050824016333
1752682954.1348646,118318,0.0027315160259604454
1752682954.134935,118358,0.0027882400900125504
1752682954.135241,118398,0.002539902925491333
1752682954.1353693,118438,0.0029214920941740274
1752682954.1354837,118478,0.0027010319754481316
1752682954.1355915,118518,0.0026140958070755005
1752682954.1356974,118558,0.0029629140626639128
1752682954.1358,118598,0.0026827130932360888
1752682954.135904,118638,0.002688655164092779
1752682954.136009,118678,0.002783413976430893
1752682954.1361136,118718,0.0027087072376161814
1752682954.136226,118758,0.0028645694255828857
1752682954.1363246,118798,0.0026801186613738537
1752682954.1364214,118838,0.002734294394031167
1752682954.1365159,118878,0.0026507540605962276
1752682954.1366158,118918,0.002662781858816743
1752682954.1367142,118958,0.002551420358940959
1752682954.1368034,118998,0.0027411405462771654
1752682954.1369028,119038,0.0026183961890637875
1752682954.1370022,119078,0.002803029725328088
1752682954.137117,119118,0.002570492448285222
1752682954.138162,119158,0.0026315106078982353
1752682954.1382985,119198,0.0026812462601810694
1752682954.1384175,119238,0.0026396422181278467
1752682954.138517,119278,0.0027072986122220755
1752682954.1386237,119318,0.002671537222340703
1752682954.1387284,119358,0.0026125633157789707
1752682954.1388311,119398,0.0028483092319220304
1752682954.1389222,119438,0.002698231255635619
1752682954.1390214,119478,0.002765221055597067
1752682954.1391277,119518,0.002692470094189048
1752682954.139226,119558,0.002704035257920623
1752682954.1393232,119598,0.002482781885191798
1752682954.1411583,119638,0.0028676434885710478
1752682954.1413538,119678,0.002914489945396781
1752682954.1415005,119718,0.0027759382501244545
1752682954.1416194,119758,0.002583850407972932
1752682954.1416817,119798,0.0027008529286831617
1752682954.1417515,119838,0.0027870729099959135
1752682954.1418204,119878,0.002728080376982689
1752682954.1418896,119918,0.0025878974702209234
1752682954.141964,119958,0.0026448986027389765
1752682954.1420317,119998,0.0027625502552837133
1752682954.1421335,120038,0.002824743976816535
1752682954.1423132,120078,0.002626514993607998
1752682954.1424625,120118,0.0026549368631094694
1752682954.1425712,120158,0.0027699084021151066
1752682954.1426582,120198,0.0026684142649173737
1752682954.142775,120238,0.0027423501014709473
1752682954.1428947,120278,0.0026882411912083626
1752682954.1429093,120318,0.002715498208999634
1752682954.1430697,120358,0.002895141951739788
1752682954.1431892,120398,0.002687428379431367
1752682954.1432936,120438,0.0026276474818587303
1752682954.1433969,120478,0.0028073168359696865
1752682954.1435158,120518,0.0027471755165606737
1752682954.1436193,120558,0.0028895915020257235
1752682954.14372,120598,0.0026980037800967693
1752682954.1438217,120638,0.002696425188332796
1752682954.143924,120678,0.002689039334654808
1752682954.144014,120718,0.002660693833604455
1752682954.1441138,120758,0.0026310114189982414
1752682954.1442032,120798,0.002649078145623207
1752682954.144303,120838,0.002887203823775053
1752682954.144392,120878,0.0027765866834670305
1752682954.1444902,120918,0.002689596964046359
1752682954.1445887,120958,0.0027495103422552347
1752682954.1447015,120998,0.0027943856548517942
1752682954.1448176,121038,0.0026338782627135515
1752682954.144904,121078,0.0026739153545349836
1752682954.1450067,121118,0.002575397025793791
1752682954.145107,121158,0.0027220523916184902
1752682954.145207,121198,0.0026613010559231043
1752682954.1453135,121238,0.002839387394487858
1752682954.1454139,121278,0.002441784832626581
1752682954.145514,121318,0.0028154675383120775
1752682954.1456158,121358,0.002665597712621093
1752682954.145716,121398,0.002877970691770315
1752682954.1458168,121438,0.0026861117221415043
1752682954.145917,121478,0.002716841408982873
1752682954.1460166,121518,0.002564552705734968
1752682954.1461174,121558,0.002504859585314989
1752682954.1471117,121598,0.002579027321189642
1752682954.1472893,121638,0.0028498319443315268
1752682954.1474087,121678,0.0028218196239322424
1752682954.147515,121718,0.002668357454240322
1752682954.1476207,121758,0.0025533558800816536
1752682954.1477203,121798,0.002731100656092167
1752682954.1481028,121838,0.0026591108180582523
1752682954.1482153,121878,0.0026623615995049477
1752682954.1483114,121918,0.0027333374600857496
1752682954.1484144,121958,0.002487816149368882
1752682954.1484828,121998,0.0027718693017959595
1752682954.148581,122038,0.0026153919752687216
1752682954.148994,122078,0.002791382372379303
1752682954.149149,122118,0.002639028010889888
1752682954.1493094,122158,0.0030148427467793226
1752682954.1493223,122198,0.0026597657706588507
1752682954.1495008,122238,0.0027622883208096027
1752682954.1495156,122278,0.0028702050913125277
1752682954.1496844,122318,0.002851014258340001
1752682954.149696,122358,0.0026405518874526024
1752682954.149801,122398,0.002728309016674757
1752682954.149931,122438,0.0027198002208024263
1752682954.1499422,122478,0.002463849727064371
1752682954.150094,122518,0.002721616765484214
1752682954.1501052,122558,0.002667966764420271
1752682954.1502206,122598,0.0028813041280955076
1752682954.150729,122638,0.0025650616735219955
1752682954.1507435,122678,0.002810781355947256
1752682954.1509242,122718,0.0027179510798305273
1752682954.150936,122758,0.0025446724612265825
1752682954.151067,122798,0.0026706724893301725
1752682954.1510782,122838,0.0026029294822365046
1752682954.1512759,122878,0.0026224199682474136
1752682954.1512887,122918,0.0027186565566807985
1752682954.151455,122958,0.0028443902265280485
1752682954.1514666,122998,0.0027300016954541206
1752682954.1516056,123038,0.002887583337724209
1752682954.1516163,123078,0.0027715147007256746
1752682954.151748,123118,0.002708777319639921
1752682954.1517577,123158,0.002820103196427226
1752682954.1518545,123198,0.0028355377726256847
1752682954.151979,123238,0.0027050874195992947
1752682954.1519895,123278,0.002706547500565648
1752682954.1521196,123318,0.0025137492921203375
1752682954.1521304,123358,0.0025160450022667646
1752682954.1522796,123398,0.0026903818361461163
1752682954.152311,123438,0.0026447901036590338
1752682954.152473,123478,0.0027798833325505257
1752682954.152607,123518,0.002864554990082979
1752682954.1526194,123558,0.0027030175551772118
1752682954.152792,123598,0.0025963543448597193
1752682954.1528072,123638,0.002672478323802352
1752682954.1529653,123678,0.002663727616891265
1752682954.1530933,123718,0.002701439894735813
1752682954.1532462,123758,0.002590556163340807
1752682954.1533835,123798,0.0027062154840677977
1752682954.1534667,123838,0.0026953816413879395
1752682954.15357,123878,0.0027603833004832268
1752682954.1536734,123918,0.002595394616946578
1752682954.1538084,123958,0.0026709139347076416
1752682954.1538196,123998,0.0027720497455447912
1752682954.1539838,124038,0.002645119559019804
1752682954.1540608,124078,0.0027264358941465616
1752682954.1541722,124118,0.002776640933007002
1752682954.1542518,124158,0.0024760381784290075
1752682954.1543891,124198,0.002765870653092861
1752682954.1545022,124238,0.0027233033906668425
1752682954.154621,124278,0.002719682175666094
1752682954.1547308,124318,0.0027830777689814568
1752682954.154836,124358,0.0028133178129792213
1752682954.1549559,124398,0.002607442671433091
1752682954.1550505,124438,0.002566142240539193
1752682954.1551545,124478,0.002648767549544573
1752682954.1552477,124518,0.0027076872065663338
1752682954.1553495,124558,0.0026789684779942036
1752682954.1554863,124598,0.0026304922066628933
1752682954.1556053,124638,0.0028217751532793045
1752682954.1557107,124678,0.00272224354557693
1752682954.1558042,124718,0.0025595244951546192
1752682954.1559062,124758,0.0026867203414440155
1752682954.1560066,124798,0.0026140143163502216
1752682954.156114,124838,0.0028054388239979744
1752682954.1562173,124878,0.0028064993675798178
1752682954.1563175,124918,0.002832483034580946
1752682954.1564198,124958,0.002804890973493457
1752682954.1565254,124998,0.002622608793899417
1752682954.156617,125038,0.0025712617207318544
1752682954.156717,125078,0.002648412249982357
1752682954.156817,125118,0.002672164235264063
1752682954.1569166,125158,0.0025935620069503784
1752682954.1570165,125198,0.0027461168356239796
1752682954.1571157,125238,0.002612955868244171
1752682954.157205,125278,0.0026837815530598164
1752682954.1573014,125318,0.00268808426335454
1752682954.1574101,125358,0.002511745085939765
1752682954.1575117,125398,0.0026359292678534985
1752682954.1576016,125438,0.002719627693295479
1752682954.1576865,125478,0.002720429329201579
1752682954.1578336,125518,0.0025600758381187916
1752682954.157945,125558,0.0027604594361037016
1752682954.1580863,125598,0.0027279071509838104
1752682954.1581862,125638,0.0027039942797273397
1752682954.1582973,125678,0.0026584528386592865
1752682954.158444,125718,0.0026134164072573185
1752682954.1585557,125758,0.0027601446490734816
1752682954.15865,125798,0.0026169654447585344
1752682954.1587594,125838,0.0026757644955068827
1752682954.1588626,125878,0.002570599550381303
1752682954.1589549,125918,0.002778854686766863
1752682954.1590562,125958,0.0026859359350055456
1752682954.1591458,125998,0.002636405173689127
1752682954.159247,126038,0.0026056254282593727
1752682954.1596289,126078,0.002591198543086648
1752682954.1596458,126118,0.002856910228729248
1752682954.1596596,126158,0.0027715680189430714
1752682954.1598856,126198,0.002595692640170455
1752682954.1599011,126238,0.002764684846624732
1752682954.1602514,126278,0.0027507145423442125
1752682954.160268,126318,0.0025775220710784197
1752682954.1605864,126358,0.0026711721438914537
1752682954.1606026,126398,0.00258326786570251
1752682954.1607397,126438,0.0026366794481873512
1752682954.1608474,126478,0.0029036630876362324
1752682954.1609502,126518,0.0028025286737829447
1752682954.1610641,126558,0.002786385826766491
1752682954.161142,126598,0.002653360366821289
1752682954.161243,126638,0.0027496975380927324
1752682954.1613417,126678,0.0027937572449445724
1752682954.1614406,126718,0.0027263080701231956
1752682954.161556,126758,0.0027068722993135452
1752682954.1616523,126798,0.002961675403639674
1752682954.161754,126838,0.002872375538572669
1752682954.161852,126878,0.002796111861243844
1752682954.1619499,126918,0.0027248444966971874
1752682954.1620703,126958,0.0025910274125635624
1752682954.1621745,126998,0.0026686417404562235
1752682954.1622832,127038,0.002541277790442109
1752682954.1623828,127078,0.0027021383866667747
1752682954.1624935,127118,0.0028347293846309185
1752682954.162596,127158,0.002685423707589507
1752682954.1626873,127198,0.0026523175183683634
1752682954.1627865,127238,0.0026008232962340117
1752682954.1628857,127278,0.002802463248372078
1752682954.1629837,127318,0.002730072010308504
1752682954.163082,127358,0.002718854695558548
1752682954.1631796,127398,0.0028187313582748175
1752682954.1632922,127438,0.0026533608324825764
1752682954.1633952,127478,0.002790584694594145
1752682954.1634855,127518,0.0025053969584405422
1752682954.1635854,127558,0.0027767636347562075
1752682954.163685,127598,0.0027142981998622417
1752682954.1637864,127638,0.0026138094253838062
1752682954.163897,127678,0.002714859787374735
1752682954.1640086,127718,0.0026232218369841576
1752682954.164123,127758,0.00270164106041193
1752682954.1642315,127798,0.0026633956003934145
1752682954.1643417,127838,0.0027874622028321028
1752682954.1644657,127878,0.002617767546325922
1752682954.1645706,127918,0.0026286912616342306
1752682954.164678,127958,0.0026836246252059937
1752682954.1647818,127998,0.0026984456926584244
1752682954.1648898,128038,0.0027772800531238317
1752682954.1650965,128078,0.002784258220344782
1752682954.1651936,128118,0.002626844448968768
1752682954.1658816,128158,0.0027808917220681906
1752682954.1659017,128198,0.0025651929900050163
1752682954.1659179,128238,0.0027207019738852978
1752682954.1659334,128278,0.0026649252977222204
1752682954.165947,128318,0.002746221609413624
1752682954.1659598,128358,0.0026894959155470133
1752682954.1659734,128398,0.0027095177210867405
1752682954.1659873,128438,0.002770001767203212
1752682954.1660001,128478,0.0025316032115370035
1752682954.1662507,128518,0.002760266186669469
1752682954.1662695,128558,0.0027124204207211733
1752682954.166285,128598,0.0026658361312001944
1752682954.1665251,128638,0.0028124633245170116
1752682954.166542,128678,0.0028592452872544527
1752682954.1665564,128718,0.0026423283852636814
1752682954.1668198,128758,0.002857979852706194
1752682954.1668372,128798,0.002883095294237137
1752682954.1668527,128838,0.0027615362778306007
1752682954.1671457,128878,0.0027237378526479006
1752682954.1672664,128918,0.002650572918355465
1752682954.1672826,128958,0.002575606107711792
1752682954.1674485,128998,0.0026585222221910954
1752682954.167465,129038,0.002782573224976659
1752682954.1676397,129078,0.0026166883762925863
1752682954.1676798,129118,0.0024730307050049305
1752682954.167835,129158,0.002617439953610301
1752682954.1679556,129198,0.002698195166885853
1752682954.1679728,129238,0.002730922307819128
1752682954.1681428,129278,0.002755003049969673
1752682954.1681597,129318,0.0026069157756865025
1752682954.1683307,129358,0.002787448465824127
1752682954.1683476,129398,0.002749464474618435
1752682954.168518,129438,0.0027944992762058973
1752682954.168535,129478,0.002838164335116744
1752682954.1687243,129518,0.0028045971412211657
1752682954.1687531,129558,0.0027142397593706846
1752682954.1689293,129598,0.002821936970576644
1752682954.168948,129638,0.0027356226928532124
1752682954.169116,129678,0.0026766411028802395
1752682954.1691334,129718,0.002630876377224922
1752682954.1692994,129758,0.002767104422673583
1752682954.1693163,129798,0.0026159167755395174
1752682954.1694827,129838,0.0027039851993322372
1752682954.1694999,129878,0.0027867464814335108
1752682954.1696646,129918,0.002707561245188117
1752682954.169681,129958,0.0028450980316847563
1752682954.1698513,129998,0.002751619089394808
1752682954.1698685,130038,0.0027878081891685724
1752682954.1700397,130078,0.002636820310726762
1752682954.170056,130118,0.002839905209839344
1752682954.1702144,130158,0.0027966098859906197
1752682954.1706743,130198,0.00259827496483922
1752682954.1706946,130238,0.0026248309295624495
1752682954.1707108,130278,0.002768775215372443
1752682954.1707249,130318,0.002719928277656436
1752682954.170739,130358,0.002634035889059305
1752682954.1709824,130398,0.00273521663621068
1752682954.1712604,130438,0.002565456088632345
1752682954.1712768,130478,0.002693195128813386
1752682954.1712909,130518,0.002687312662601471
1752682954.171305,130558,0.0027003854047507048
1752682954.1713178,130598,0.00261498405598104
1752682954.1714685,130638,0.0026449018623679876
1752682954.1714845,130678,0.002630374161526561
1752682954.1716383,130718,0.0026447398122400045
1752682954.1716533,130758,0.002724642865359783
1752682954.1717966,130798,0.002679339610040188
1752682954.172008,130838,0.0026493689510971308
1752682954.172024,130878,0.0027692806906998158
1752682954.1720376,130918,0.002732544206082821
1752682954.17218,130958,0.002538189059123397
1752682954.1721966,130998,0.0027273609302937984
1752682954.1723676,131038,0.0027565336786210537
1752682954.172384,131078,0.0026380131021142006
1752682954.172551,131118,0.002644382417201996
1752682954.1725676,131158,0.0027674133889377117
1752682954.1727045,131198,0.002683415310457349
1752682954.1728415,131238,0.0028228345327079296
1752682954.17286,131278,0.0025731115601956844
1752682954.1730285,131318,0.0026529531460255384
1752682954.1730454,131358,0.002660623285919428
1752682954.1732109,131398,0.002626595087349415
1752682954.173228,131438,0.0027230088599026203
1752682954.1733713,131478,0.0027798586525022984
1752682954.173492,131518,0.002565948059782386
1752682954.1735084,131558,0.002810490783303976
1752682954.1736856,131598,0.0026399316266179085
1752682954.173704,131638,0.002611364470794797
1752682954.173869,131678,0.002829622942954302
1752682954.1738887,131718,0.0027276368346065283
1752682954.1740549,131758,0.0025690910406410694
1752682954.1740718,131798,0.0026820055209100246
1752682954.1742494,131838,0.002670006826519966
1752682954.1742666,131878,0.0027943996246904135
1752682954.1744752,131918,0.002575979335233569
1752682954.1744893,131958,0.0026155896484851837
1752682954.174647,131998,0.002597465179860592
1752682954.1747932,132038,0.0026870935689657927
1752682954.1749787,132078,0.0026594148948788643
1752682954.1749914,132118,0.002619515871629119
1752682954.175129,132158,0.002679278841242194
1752682954.1752195,132198,0.0026400727219879627
1752682954.1753378,132238,0.0027164441999047995
1752682954.1755466,132278,0.0025786051992326975
1752682954.1756594,132318,0.002799517707899213
1752682954.175765,132358,0.002535282401368022
1752682954.175857,132398,0.0027045481838285923
1752682954.1759567,132438,0.0025666512083262205
1752682954.1760457,132478,0.002598488237708807
1752682954.1761549,132518,0.0025341203436255455
1752682954.176255,132558,0.0026069795712828636
1752682954.176351,132598,0.0026809880509972572
1752682954.1764555,132638,0.002785119926556945
1752682954.1765454,132678,0.0026413584128022194
1752682954.176645,132718,0.002656614873558283
1752682954.176744,132758,0.0026768259704113007
1752682954.176851,132798,0.002591189229860902
1752682954.1769543,132838,0.0027366119902580976
1752682954.1770463,132878,0.002721505705267191
1752682954.1771452,132918,0.002789827063679695
1752682954.1772346,132958,0.0027207229286432266
1752682954.1773388,132998,0.002825347241014242
1752682954.177448,133038,0.00262862304225564
1752682954.1775525,133078,0.002600116655230522
1752682954.1777022,133118,0.0026379397604614496
1752682954.1779206,133158,0.0026771435514092445
1752682954.178078,133198,0.002789504360407591
1752682954.1782281,133238,0.0025279191322624683
1752682954.1783705,133278,0.00268006999976933
1752682954.1785026,133318,0.0028831246308982372
1752682954.17865,133358,0.0027366874273866415
1752682954.1787765,133398,0.002853146055713296
1752682954.1791854,133438,0.002761612879112363
1752682954.1793168,133478,0.0026130955666303635
1752682954.1794252,133518,0.002691431902348995
1752682954.179529,133558,0.0028116872999817133
1752682954.17963,133598,0.0026912258472293615
1752682954.17973,133638,0.0027297064661979675
1752682954.1798286,133678,0.0026934926863759756
1752682954.179928,133718,0.0025532403960824013
1752682954.180026,133758,0.002804658142849803
1752682954.1801214,133798,0.0026528793387115
1752682954.180217,133838,0.00273591629229486
1752682954.1803126,133878,0.002571407239884138
1752682954.1806235,133918,0.002720436081290245
1752682954.1806371,133958,0.0026460280641913414
1752682954.1808348,133998,0.0028292702045291662
1752682954.1809509,134038,0.0025635366328060627
1752682954.1810596,134078,0.0026183072477579117
1752682954.1811652,134118,0.0026722752954810858
1752682954.1812692,134158,0.0027324953116476536
1752682954.1813712,134198,0.00275249220430851
1752682954.1814723,134238,0.002800718881189823
1752682954.1816154,134278,0.0026902309618890285
1752682954.1817253,134318,0.002676484640687704
1752682954.1818295,134358,0.0028279174584895372
1752682954.1819377,134398,0.0027184998616576195
1752682954.1820424,134438,0.0025624269619584084
1752682954.1821625,134478,0.0026844104286283255
1752682954.1823068,134518,0.002841555280610919
1752682954.1824148,134558,0.002749745501205325
1752682954.182521,134598,0.0027637863531708717
1752682954.1826267,134638,0.0028868303634226322
1752682954.182731,134678,0.0028337049297988415
1752682954.18284,134718,0.002837227424606681
1752682954.182948,134758,0.002649489790201187
1752682954.183055,134798,0.0027269606944173574
1752682954.1831634,134838,0.002686174586415291
1752682954.183273,134878,0.002825136762112379
1752682954.1834695,134918,0.0027860444970428944
1752682954.1835978,134958,0.0024811129551380873
1752682954.1837394,134998,0.002649450907483697
1752682954.1838553,135038,0.0025800818111747503
1752682954.1839778,135078,0.0027266391552984715
1752682954.1840982,135118,0.002628304995596409
1752682954.1842294,135158,0.0027663365472108126
1752682954.184413,135198,0.0027561779133975506
1752682954.1845021,135238,0.002584135392680764
1752682954.1846857,135278,0.002536912215873599
1752682954.1858168,135318,0.0027584279887378216
1752682954.1860175,135358,0.0026785864029079676
1752682954.1861837,135398,0.002651263726875186
1752682954.1863198,135438,0.0026873042806982994
1752682954.1864295,135478,0.0027121109887957573
1752682954.1865375,135518,0.0027237923350185156
1752682954.186644,135558,0.0027233026921749115
1752682954.1867476,135598,0.0027225869707763195
1752682954.186858,135638,0.0026564456056803465
1752682954.1869662,135678,0.002611794974654913
1752682954.1870754,135718,0.0026743055786937475
1752682954.1873002,135758,0.002660851925611496
1752682954.1873994,135798,0.0028057328891009092
1752682954.1876597,135838,0.002570380922406912
1752682954.1877356,135878,0.0028435548301786184
1752682954.1878533,135918,0.0025855153799057007
1752682954.1879947,135958,0.002675063442438841
1752682954.1881223,135998,0.0027197820600122213
1752682954.188229,136038,0.002683525439351797
1752682954.1883857,136078,0.00268352497369051
1752682954.1885188,136118,0.0024419070687144995
1752682954.1887062,136158,0.0027250538114458323
1752682954.1891344,136198,0.0026714897248893976
1752682954.1891494,136238,0.0028037289157509804
1752682954.1893158,136278,0.002700426848605275
1752682954.1894066,136318,0.002753347624093294
1752682954.189581,136358,0.002669248031452298
1752682954.1897004,136398,0.0026338326279073954
1752682954.1898096,136438,0.0026949532330036163
1752682954.1899161,136478,0.00261804461479187
1752682954.1901639,136518,0.002648219931870699
1752682954.1903439,136558,0.002618880243971944
1752682954.1907,136598,0.002472908003255725
1752682954.1908014,136638,0.002741579432040453
1752682954.1909132,136678,0.002741265809163451
1752682954.1910217,136718,0.0027783673722296953
1752682954.191127,136758,0.0026226621121168137
1752682954.1912336,136798,0.00281294877640903
1752682954.191337,136838,0.002806789940223098
1752682954.1914465,136878,0.0028390621300786734
1752682954.191552,136918,0.0028816992416977882
1752682954.1916573,136958,0.002792646875604987
1752682954.1917744,136998,0.0028032190166413784
1752682954.1918778,137038,0.002837488893419504
1752682954.1919823,137078,0.0027577613946050406
1752682954.192091,137118,0.002818354405462742
1752682954.1921945,137158,0.0026377628091722727
1752682954.192298,137198,0.0025864022318273783
1752682954.1924,137238,0.0026078445371240377
1752682954.1925015,137278,0.0025985613465309143
1752682954.1926026,137318,0.0026814667508006096
1752682954.1927035,137358,0.0028022483456879854
1752682954.1928039,137398,0.0026553538627922535
1752682954.1929228,137438,0.002830502577126026
1752682954.1930337,137478,0.002913844073191285
1752682954.1931384,137518,0.00268635805696249
1752682954.1932402,137558,0.0027929935604333878
1752682954.1933436,137598,0.0026951089967042208
1752682954.1934433,137638,0.0028494528960436583
1752682954.1935604,137678,0.002863132394850254
1752682954.193671,137718,0.0025993892922997475
1752682954.193816,137758,0.002802272094413638
1752682954.1940773,137798,0.0028551912400871515
1752682954.1942544,137838,0.002711388748139143
1752682954.1943908,137878,0.002827622927725315
1752682954.1945179,137918,0.0025967885740101337
1752682954.1946385,137958,0.0025390409864485264
1752682954.1948411,137998,0.002687855390831828
1752682954.195158,138038,0.00275950925424695
1752682954.1956115,138078,0.002642938867211342
1752682954.1957662,138118,0.002509067999199033
1752682954.1959014,138158,0.002631653333082795
