time,step,graspable_count_stage1
1752682950.1908786,137718,1783.375
1752682950.191002,137758,2037.7750244140625
1752682950.191103,137798,2010.449951171875
1752682950.1912146,137838,1873.0999755859375
1752682950.1912258,137878,1671.324951171875
1752682950.191546,137918,2062.675048828125
1752682950.1915586,137958,1916.0
1752682950.1915689,137998,2006.4749755859375
1752682950.1915786,138038,1958.5999755859375
1752682950.1915884,138078,1835.6500244140625
1752682950.1916752,138118,1829.699951171875
1752682950.1919608,138158,1947.699951171875
1752682950.1921225,138198,1930.449951171875
1752682950.1922512,138238,1770.4000244140625
1752682950.1923637,138278,1915.5999755859375
1752682950.192472,138318,1938.0250244140625
1752682950.1925793,138358,2003.1500244140625
1752682950.1926825,138398,1833.8499755859375
1752682950.1927843,138438,1659.4000244140625
1752682950.1928847,138478,2009.2249755859375
1752682950.1929858,138518,1894.7249755859375
1752682950.1930852,138558,1756.9000244140625
1752682950.1931858,138598,1897.800048828125
1752682950.1932845,138638,1919.2750244140625
1752682950.1933928,138678,1987.4000244140625
1752682950.1934965,138718,1910.425048828125
1752682950.1936214,138758,1823.875
1752682950.193733,138798,1722.175048828125
1752682950.193838,138838,2065.675048828125
1752682950.1939394,138878,1892.675048828125
1752682950.19404,138918,1790.199951171875
1752682950.1941411,138958,2141.574951171875
1752682950.1942441,138998,1893.7249755859375
1752682950.194344,139038,1908.7249755859375
1752682950.1944442,139078,2088.125
1752682950.1945434,139118,1953.375
1752682950.194644,139158,2292.39990234375
1752682950.1947424,139198,1933.949951171875
1752682950.1948407,139238,2063.89990234375
1752682950.1949399,139278,1818.125
1752682950.1950383,139318,1970.9749755859375
1752682950.1951368,139358,1969.125
1752682950.1952343,139398,2037.5
1752682950.1953318,139438,1989.199951171875
1752682950.1955194,139478,1866.0250244140625
1752682950.1956408,139518,1937.25
1752682950.1957395,139558,1966.5
1752682950.1959443,139598,1990.5999755859375
1752682950.1960528,139638,1734.25
1752682950.1962974,139678,1995.4000244140625
1752682950.1966925,139718,1801.1500244140625
1752682950.1967103,139758,2117.22509765625
1752682950.1967225,139798,1872.125
1752682950.197189,139838,1867.4000244140625
1752682950.19722,139878,2049.39990234375
1752682950.1973414,139918,1840.25
1752682950.1984823,139958,1986.925048828125
1752682950.198503,139998,1906.3499755859375
1752682950.1985152,140038,1807.75
1752682950.198526,140078,1860.199951171875
1752682950.1986072,140118,2065.949951171875
1752682950.1987796,140158,1779.0
1752682950.198791,140198,1890.9749755859375
1752682950.1988008,140238,1851.800048828125
1752682950.1989152,140278,1939.7750244140625
1752682950.1990376,140318,1872.7249755859375
1752682950.1990488,140358,1955.0
1752682950.1991663,140398,1763.7249755859375
1752682950.199261,140438,1917.875
1752682950.1992712,140478,1968.125
1752682950.1993928,140518,1988.0
1752682950.199482,140558,1883.824951171875
1752682950.1995995,140598,1821.7750244140625
1752682950.1996098,140638,1849.699951171875
1752682950.199768,140678,1765.2249755859375
1752682950.199857,140718,1694.625
1752682950.2000594,140758,1914.824951171875
1752682950.2001016,140798,2023.4000244140625
1752682950.200315,140838,1959.1500244140625
1752682950.2003326,140878,2004.449951171875
1752682950.2006905,140918,1925.4749755859375
1752682950.2008593,140958,1754.5250244140625
1752682950.2012832,140998,1887.4749755859375
1752682950.201303,141038,2001.449951171875
1752682950.2013178,141078,1901.050048828125
1752682950.2013316,141118,1732.199951171875
1752682950.2013452,141158,1992.9000244140625
1752682950.2013578,141198,2100.97509765625
1752682950.2013717,141238,1878.875
1752682950.2013845,141278,1787.675048828125
1752682950.2013967,141318,1928.75
1752682950.2017946,141358,1943.7750244140625
1752682950.2018108,141398,2086.675048828125
1752682950.2018242,141438,1828.625
1752682950.2018368,141478,1989.6500244140625
1752682950.20185,141518,1727.175048828125
1752682950.2020907,141558,1847.0999755859375
1752682950.2021058,141598,1963.425048828125
1752682950.2022352,141638,2016.050048828125
1752682950.202715,141678,2050.324951171875
1752682950.2027318,141718,1880.324951171875
1752682950.2027452,141758,1811.5999755859375
1752682950.2027595,141798,1835.699951171875
1752682950.2027726,141838,1753.8499755859375
1752682950.202786,141878,2055.89990234375
1752682950.202799,141918,1907.9749755859375
1752682950.2028117,141958,1836.824951171875
1752682950.2028253,141998,1980.5
1752682950.2028384,142038,1754.824951171875
1752682950.2032325,142078,1866.550048828125
1752682950.2032502,142118,2061.675048828125
1752682950.2032645,142158,1742.0999755859375
1752682950.2032778,142198,1958.175048828125
1752682950.2034726,142238,2059.47509765625
1752682950.203579,142278,1875.8499755859375
1752682950.2038326,142318,2038.824951171875
1752682950.2038484,142358,1959.324951171875
1752682950.203862,142398,1993.5999755859375
1752682950.2038746,142438,1907.4749755859375
1752682950.2041016,142478,1970.324951171875
1752682950.2042172,142518,1903.7750244140625
1752682950.2046013,142558,1875.875
1752682950.2046244,142598,1904.800048828125
1752682950.2051141,142638,1987.2249755859375
1752682950.205137,142678,2100.89990234375
1752682950.2051535,142718,1676.4749755859375
1752682950.2051702,142758,1971.824951171875
1752682950.2051835,142798,2122.25
1752682950.2051961,142838,2283.925048828125
1752682950.2052085,142878,1755.2750244140625
1752682950.2052221,142918,1916.7750244140625
1752682950.2052414,142958,1781.0250244140625
1752682950.205511,142998,1904.5250244140625
1752682950.2055285,143038,1794.2750244140625
1752682950.2058303,143078,1890.875
1752682950.2058449,143118,1698.625
1752682950.2058563,143158,1930.9000244140625
1752682950.2060149,143198,1919.5999755859375
1752682950.2060258,143238,1976.949951171875
1752682950.206129,143278,2087.949951171875
1752682950.206228,143318,2051.22509765625
1752682950.2063491,143358,1951.2750244140625
1752682950.2063596,143398,1998.0999755859375
1752682950.2064676,143438,1814.25
1752682950.2065828,143478,2097.324951171875
1752682950.2065926,143518,1926.925048828125
1752682950.2069612,143558,1862.9749755859375
1752682950.2071624,143598,1868.824951171875
1752682950.207596,143638,1814.300048828125
1752682950.2076154,143678,1868.925048828125
1752682950.207631,143718,1837.5
1752682950.2076457,143758,1738.449951171875
1752682950.2076595,143798,1836.75
1752682950.2076726,143838,1894.9000244140625
1752682950.2076857,143878,1968.574951171875
1752682950.2076979,143918,2081.22509765625
1752682950.2077107,143958,2010.75
1752682950.2078395,143998,1846.449951171875
1752682950.2080803,144038,1818.8499755859375
1752682950.2080975,144078,2017.5999755859375
1752682950.2081122,144118,1758.8499755859375
1752682950.2086658,144158,2082.60009765625
1752682950.2086828,144198,1976.0
1752682950.2086968,144238,1998.425048828125
1752682950.208711,144278,1739.9749755859375
1752682950.208724,144318,1996.25
1752682950.2087367,144358,1895.449951171875
1752682950.208937,144398,2102.85009765625
1752682950.2089548,144438,1883.425048828125
1752682950.2089684,144478,1920.3499755859375
1752682950.2096736,144518,1463.375
1752682950.2096932,144558,1867.949951171875
1752682950.2097094,144598,1780.0999755859375
1752682950.2097247,144638,1725.699951171875
1752682950.2097394,144678,2133.47509765625
1752682950.2097547,144718,1695.574951171875
1752682950.2099445,144758,1755.75
1752682950.2101293,144798,1958.9749755859375
1752682950.2102602,144838,1868.550048828125
1752682950.2105079,144878,1859.0
1752682950.210659,144918,1915.175048828125
1752682950.210816,144958,1848.0
1752682950.210831,144998,1890.4749755859375
1752682950.2109807,145038,1918.2249755859375
1752682950.2109926,145078,1860.6500244140625
1752682950.2112138,145118,1954.625
1752682950.2113957,145158,1823.0250244140625
1752682950.2115703,145198,1923.7249755859375
1752682950.2117395,145238,1823.5
1752682950.2118711,145278,2036.675048828125
1752682950.21189,145318,2107.125
1752682950.2121427,145358,1839.800048828125
1752682950.2123668,145398,2023.5
1752682950.2125428,145438,1825.8499755859375
1752682950.2127073,145478,1830.3499755859375
1752682950.21286,145518,2015.25
1752682950.2130108,145558,1935.9000244140625
1752682950.2131767,145598,1845.7249755859375
1752682950.2133331,145638,1734.1500244140625
1752682950.2134805,145678,1962.925048828125
1752682950.2136257,145718,1858.175048828125
1752682950.2137713,145758,2013.625
1752682950.21393,145798,1938.0999755859375
1752682950.2140956,145838,1900.3499755859375
1752682950.2143345,145878,1802.550048828125
1752682950.2145267,145918,1887.2249755859375
1752682950.2147267,145958,1599.574951171875
1752682950.214931,145998,1946.9000244140625
1752682950.215152,146038,1771.074951171875
1752682950.2154748,146078,1786.1500244140625
1752682950.2156718,146118,2029.699951171875
1752682950.215852,146158,1818.2249755859375
1752682950.2160048,146198,1907.5
1752682950.216599,146238,1939.3499755859375
1752682950.2166302,146278,1929.1500244140625
1752682950.2166495,146318,2026.9000244140625
1752682950.216667,146358,1903.449951171875
1752682950.2166817,146398,2113.85009765625
1752682950.2171497,146438,1911.925048828125
1752682950.2171865,146478,2021.800048828125
1752682950.2172081,146518,1937.375
1752682950.217225,146558,1989.925048828125
1752682950.2175128,146598,1862.9000244140625
1752682950.2176366,146638,1872.25
1752682950.2179544,146678,1848.125
1752682950.21797,146718,2075.300048828125
1752682950.2180548,146758,1957.050048828125
1752682950.2181797,146798,2140.22509765625
1752682950.2183146,146838,1721.199951171875
1752682950.2191803,146878,1743.4000244140625
1752682950.219199,146918,1980.699951171875
1752682950.2192104,146958,1866.0999755859375
1752682950.2192209,146998,2019.550048828125
1752682950.2192311,147038,2185.02490234375
1752682950.2192407,147078,1859.375
1752682950.2192502,147118,1886.949951171875
1752682950.2192595,147158,1747.3499755859375
1752682950.2192683,147198,1855.824951171875
1752682950.2192776,147238,2032.675048828125
1752682950.2197187,147278,1772.4749755859375
1752682950.219733,147318,1910.050048828125
1752682950.219744,147358,2207.35009765625
1752682950.2197542,147398,1785.550048828125
1752682950.219764,147438,2006.25
1752682950.2197738,147478,1812.4749755859375
1752682950.220288,147518,1883.050048828125
1752682950.2204616,147558,1952.625
1752682950.2206461,147598,1795.199951171875
1752682950.22067,147638,1860.949951171875
1752682950.2208788,147678,1878.9749755859375
1752682950.2208946,147718,1886.074951171875
1752682950.2210188,147758,1881.800048828125
1752682950.221148,147798,1958.699951171875
1752682950.221163,147838,1956.8499755859375
1752682950.2213113,147878,1983.375
1752682950.2213228,147918,1679.550048828125
1752682950.2214758,147958,1948.6500244140625
1752682950.2214868,147998,1805.0250244140625
1752682950.2215986,148038,1720.050048828125
1752682950.221718,148078,1951.5999755859375
1752682950.2217288,148118,1999.574951171875
1752682950.2218583,148158,2048.199951171875
1752682950.2218702,148198,1843.5
1752682950.2221582,148238,1945.800048828125
1752682950.2221856,148278,1828.574951171875
1752682950.222389,148318,1934.0
1752682950.2224708,148358,1721.25
1752682950.222713,148398,2008.0
1752682950.2227287,148438,1942.050048828125
1752682950.2227416,148478,2086.574951171875
1752682950.2227519,148518,1897.925048828125
1752682950.222893,148558,1967.4000244140625
1752682950.2229047,148598,1890.2249755859375
1752682950.2230392,148638,1905.800048828125
1752682950.2230496,148678,1950.3499755859375
1752682950.2231812,148718,1995.449951171875
1752682950.2233055,148758,1809.574951171875
1752682950.2233171,148798,1917.75
1752682950.2234619,148838,2024.574951171875
1752682950.2234726,148878,1854.5
1752682950.2235968,148918,1790.375
1752682950.2236075,148958,2008.2249755859375
1752682950.223731,148998,1682.449951171875
1752682950.2237408,149038,1989.4000244140625
1752682950.223832,149078,1938.050048828125
1752682950.223987,149118,1980.7750244140625
1752682950.224001,149158,1902.5999755859375
1752682950.2241442,149198,1762.75
1752682950.2245474,149238,1911.7750244140625
1752682950.2246618,149278,1889.2249755859375
1752682950.2247703,149318,1936.7750244140625
1752682950.2248735,149358,1878.074951171875
1752682950.2249732,149398,1731.5
1752682950.225075,149438,1820.6500244140625
1752682950.2252154,149478,1831.0999755859375
1752682950.2253697,149518,2162.449951171875
1752682950.2255232,149558,1762.0
1752682950.2256358,149598,1979.675048828125
1752682950.22583,149638,2041.300048828125
1752682950.225849,149678,2029.425048828125
1752682950.2259934,149718,1838.625
1752682950.2261245,149758,2070.5
1752682950.2262645,149798,1972.949951171875
1752682950.2263563,149838,1860.199951171875
1752682950.226695,149878,1674.300048828125
1752682950.226711,149918,1859.4000244140625
1752682950.2267246,149958,2005.824951171875
1752682950.2267377,149998,1849.675048828125
1752682950.2267497,150038,1847.074951171875
1752682950.2267623,150078,1881.574951171875
1752682950.2267745,150118,2096.925048828125
1752682950.227095,150158,1947.7750244140625
1752682950.2271242,150198,1746.3499755859375
1752682950.227148,150238,1691.824951171875
1752682950.2273204,150278,1801.1500244140625
1752682950.227429,150318,1899.550048828125
1752682950.2275357,150358,1992.2750244140625
1752682950.2276394,150398,1622.2249755859375
1752682950.2277427,150438,1787.199951171875
1752682950.227847,150478,1974.8499755859375
1752682950.2282705,150518,2000.449951171875
1752682950.2282927,150558,1933.699951171875
1752682950.2283905,150598,1708.574951171875
1752682950.2284048,150638,1960.449951171875
1752682950.22842,150678,1912.550048828125
1752682950.2284338,150718,2224.925048828125
1752682950.2288156,150758,2044.199951171875
1752682950.2288327,150798,1661.425048828125
1752682950.2288465,150838,2165.824951171875
1752682950.2290192,150878,1933.824951171875
1752682950.2293005,150918,1974.425048828125
1752682950.2293177,150958,2097.25
1752682950.2293317,150998,1942.949951171875
1752682950.2293458,151038,1918.25
1752682950.229359,151078,1946.5999755859375
1752682950.2296262,151118,1894.175048828125
1752682950.2296412,151158,2002.625
1752682950.229654,151198,1709.425048828125
1752682950.2298186,151238,1889.25
1752682950.2300076,151278,1740.949951171875
1752682950.2300222,151318,1925.625
1752682950.2300348,151358,1797.425048828125
1752682950.2302346,151398,1861.5250244140625
1752682950.2302492,151438,2061.0
1752682950.2302616,151478,1921.625
1752682950.2304795,151518,1892.300048828125
1752682950.2306306,151558,1989.7750244140625
1752682950.2306445,151598,1667.5999755859375
1752682950.230791,151638,1828.699951171875
1752682950.2308972,151678,1922.7750244140625
1752682950.230999,151718,2122.800048828125
1752682950.2310982,151758,2107.050048828125
1752682950.231203,151798,2046.75
1752682950.2313044,151838,1766.2750244140625
1752682950.2314034,151878,1763.324951171875
1752682950.2315025,151918,1899.3499755859375
1752682950.231599,151958,1860.324951171875
1752682950.2317061,151998,1894.949951171875
1752682950.2318084,152038,1713.75
1752682950.2319157,152078,1835.0999755859375
1752682950.2320275,152118,1787.324951171875
1752682950.2321138,152158,2034.5
1752682950.232237,152198,1996.4000244140625
1752682950.2325156,152238,1858.925048828125
1752682950.2325323,152278,2066.25
1752682950.2325432,152318,1950.050048828125
1752682950.2326944,152358,1874.9749755859375
1752682950.232708,152398,2052.175048828125
1752682950.232863,152438,2035.300048828125
1752682950.2328749,152478,2148.125
1752682950.2329888,152518,1969.074951171875
1752682950.2332091,152558,1840.800048828125
1752682950.2332268,152598,1950.0250244140625
1752682950.2332406,152638,2018.449951171875
1752682950.2332542,152678,1920.6500244140625
1752682950.2334063,152718,1862.824951171875
1752682950.2334237,152758,1776.449951171875
1752682950.2336066,152798,1942.425048828125
1752682950.23363,152838,2098.02490234375
1752682950.233815,152878,1847.0999755859375
1752682950.2339735,152918,1937.175048828125
1752682950.2339873,152958,1861.9000244140625
1752682950.2341526,152998,1966.75
1752682950.2341642,153038,1855.4000244140625
1752682950.2344332,153078,1762.9749755859375
1752682950.234447,153118,1775.449951171875
1752682950.2344582,153158,2014.5
1752682950.234593,153198,1765.0
1752682950.2347627,153238,1893.2750244140625
1752682950.2347767,153278,1839.074951171875
1752682950.2349062,153318,1772.050048828125
1752682950.2350316,153358,1977.5999755859375
1752682950.2350433,153398,1861.7750244140625
1752682950.2351828,153438,1748.4000244140625
1752682950.235194,153478,2038.0250244140625
1752682950.2353346,153518,1963.925048828125
1752682950.2353468,153558,1872.7750244140625
1752682950.2355494,153598,1984.6500244140625
1752682950.2355714,153638,1896.9000244140625
1752682950.2358644,153678,1855.050048828125
1752682950.2359815,153718,1970.5999755859375
1752682950.2361362,153758,1931.5250244140625
1752682950.2362661,153798,2064.60009765625
1752682950.236368,153838,1993.5
1752682950.2364714,153878,1870.75
1752682950.2365735,153918,1687.3499755859375
1752682950.2366884,153958,1840.4749755859375
1752682950.2367916,153998,1684.2750244140625
1752682950.2368937,154038,2139.625
1752682950.2369933,154078,2080.300048828125
1752682950.2370908,154118,1827.824951171875
1752682950.23721,154158,1792.4749755859375
1752682950.2373214,154198,2010.0999755859375
1752682950.2373328,154238,1903.6500244140625
1752682950.23743,154278,1897.9749755859375
1752682950.2375493,154318,1834.9000244140625
1752682950.23756,154358,1977.4749755859375
1752682950.2378802,154398,1833.949951171875
1752682950.2378979,154438,1704.5
1752682950.2379093,154478,1853.425048828125
1752682950.2379193,154518,1946.449951171875
1752682950.2380638,154558,1784.75
1752682950.2380745,154598,1932.550048828125
1752682950.2382236,154638,1897.550048828125
1752682950.2382343,154678,2162.699951171875
1752682950.2384164,154718,1943.8499755859375
1752682950.2384303,154758,1730.2249755859375
1752682950.2385595,154798,2039.625
1752682950.2386532,154838,2106.074951171875
1752682950.238775,154878,1742.75
1752682950.238786,154918,1771.1500244140625
1752682950.2389123,154958,1902.5
1752682950.238923,154998,1682.199951171875
1752682950.2390156,155038,1847.949951171875
1752682950.2391572,155078,2016.7750244140625
1752682950.2391684,155118,2066.64990234375
1752682950.2393012,155158,1717.9749755859375
1752682950.2393115,155198,1861.3499755859375
1752682950.239462,155238,1946.2750244140625
1752682950.2395768,155278,1924.8499755859375
1752682950.2395906,155318,1855.324951171875
1752682950.2402873,155358,1768.7750244140625
1752682950.2403064,155398,1987.125
1752682950.240318,155438,1976.5
1752682950.2410004,155478,1792.8499755859375
1752682950.2410326,155518,1832.1500244140625
1752682950.2410474,155558,1891.2750244140625
1752682950.2410579,155598,1866.574951171875
1752682950.2410674,155638,2113.824951171875
1752682950.2410767,155678,1644.699951171875
1752682950.2413232,155718,1821.5
1752682950.241456,155758,2026.1500244140625
1752682950.241471,155798,1851.125
1752682950.241622,155838,1780.425048828125
1752682950.24173,155878,1793.074951171875
1752682950.2418406,155918,1785.7249755859375
1752682950.2419512,155958,1941.9000244140625
1752682950.2420573,155998,1836.324951171875
1752682950.2421591,156038,2173.72509765625
1752682950.2423072,156078,1830.324951171875
1752682950.2424464,156118,1880.2750244140625
1752682950.242459,156158,1696.199951171875
1752682950.2428102,156198,1886.9000244140625
1752682950.2428257,156238,1927.6500244140625
1752682950.2428367,156278,1790.6500244140625
1752682950.2432005,156318,1818.7249755859375
1752682950.2432148,156358,2121.875
1752682950.2434185,156398,1840.925048828125
1752682950.2434344,156438,1828.0250244140625
1752682950.2435408,156478,1940.8499755859375
1752682950.24363,156518,1874.625
1752682950.2437491,156558,1859.4000244140625
1752682950.24376,156598,1855.25
1752682950.2439723,156638,1963.2249755859375
1752682950.2439866,156678,2063.89990234375
1752682950.2441523,156718,1954.4000244140625
1752682950.244164,156758,1798.199951171875
1752682950.2443008,156798,2062.5
1752682950.2443118,156838,2030.300048828125
1752682950.244523,156878,1936.2750244140625
1752682950.2445352,156918,1746.050048828125
1752682950.2446675,156958,1859.175048828125
1752682950.2447631,156998,1774.175048828125
1752682950.244894,157038,1757.9000244140625
1752682950.244905,157078,1858.8499755859375
1752682950.245083,157118,2093.72509765625
1752682950.2451112,157158,2186.875
1752682950.2452679,157198,1933.3499755859375
1752682950.2452824,157238,1925.4000244140625
1752682950.24568,157278,2105.02490234375
1752682950.2457004,157318,2024.574951171875
1752682950.245715,157358,1932.625
1752682950.245728,157398,1823.75
1752682950.2459536,157438,1750.300048828125
1752682950.2461135,157478,1737.25
1752682950.2462301,157518,1882.425048828125
1752682950.2463362,157558,1896.9749755859375
1752682950.2464368,157598,1859.699951171875
1752682950.2466025,157638,1875.125
1752682950.2467413,157678,2014.125
1752682950.246845,157718,1987.375
1752682950.2469547,157758,1719.0250244140625
1752682950.2470582,157798,1792.0999755859375
1752682950.2471693,157838,1879.425048828125
1752682950.2472513,157878,1972.5250244140625
1752682950.2473488,157918,2162.199951171875
1752682950.2474432,157958,1940.550048828125
1752682950.2475286,157998,1829.324951171875
1752682950.2476137,158038,1793.0999755859375
1752682950.2477243,158078,1792.125
1752682950.247824,158118,1865.2750244140625
1752682950.247958,158158,1772.0250244140625
1752682950.2480764,158198,1966.6500244140625
1752682950.248329,158238,1924.875
1752682950.2484488,158278,1862.3499755859375
1752682950.248555,158318,1938.925048828125
1752682950.2486448,158358,1991.175048828125
1752682950.2487447,158398,2051.375
1752682950.2488413,158438,1991.5
1752682950.2489424,158478,2001.074951171875
1752682950.2490423,158518,1913.5999755859375
1752682950.2491305,158558,1957.8499755859375
1752682950.249227,158598,1825.875
1752682950.2493227,158638,1840.2249755859375
1752682950.249419,158678,1955.375
1752682950.2495153,158718,1853.175048828125
1752682950.2496123,158758,1825.199951171875
1752682950.249718,158798,1868.425048828125
1752682950.24982,158838,1823.7249755859375
1752682950.2499197,158878,1825.8499755859375
1752682950.2500155,158918,2093.64990234375
1752682950.2501383,158958,1865.4749755859375
1752682950.2502735,158998,1885.7750244140625
1752682950.2504141,159038,2003.7249755859375
1752682950.2505572,159078,1859.9000244140625
1752682950.2506473,159118,1947.2249755859375
1752682950.250803,159158,1839.9749755859375
1752682950.2509108,159198,2108.97509765625
1752682950.2510111,159238,1862.4000244140625
1752682950.2511117,159278,2000.550048828125
1752682950.2512224,159318,1669.7249755859375
1752682950.2512345,159358,1745.0999755859375
1752682950.2514043,159398,1882.875
1752682950.2514992,159438,1802.574951171875
1752682950.2515976,159478,1844.199951171875
1752682950.2516963,159518,2000.675048828125
1752682950.251783,159558,1786.675048828125
1752682950.2519345,159598,2025.824951171875
1752682950.2519462,159638,1923.625
1752682950.2521706,159678,1975.6500244140625
1752682950.2526329,159718,1803.550048828125
1752682950.252693,159758,1955.875
1752682950.2527099,159798,1805.125
1752682950.2527215,159838,1883.5999755859375
1752682950.2527313,159878,1786.324951171875
1752682950.2527409,159918,1728.8499755859375
1752682950.2527502,159958,2100.550048828125
1752682950.2527592,159998,2136.39990234375
1752682950.252897,160038,1794.9749755859375
1752682950.2529702,160078,1901.9749755859375
1752682950.2532408,160118,1980.050048828125
1752682950.2532582,160158,2005.574951171875
1752682950.2534082,160198,2044.1500244140625
1752682950.2534256,160238,1855.925048828125
1752682950.2536638,160278,1968.550048828125
1752682950.253678,160318,2002.5
1752682950.2538137,160358,2114.050048828125
1752682950.2538302,160398,2039.9749755859375
1752682950.253988,160438,2011.2750244140625
1752682950.2539985,160478,1755.699951171875
1752682950.2541487,160518,1693.6500244140625
1752682950.2541592,160558,1785.125
1752682950.2543275,160598,1931.925048828125
1752682950.2543375,160638,1967.0250244140625
1752682950.2545013,160678,2123.824951171875
1752682950.2546122,160718,1910.6500244140625
1752682950.2546227,160758,1826.5250244140625
1752682950.2547455,160798,1920.8499755859375
1752682950.2547557,160838,1859.0250244140625
1752682950.2549284,160878,2030.75
1752682950.2549424,160918,2027.125
1752682950.255102,160958,1893.550048828125
1752682950.2551134,160998,1868.175048828125
1752682950.255267,161038,2070.324951171875
1752682950.2552772,161078,1866.2249755859375
1752682950.2555666,161118,1985.2750244140625
1752682950.2555873,161158,1810.5999755859375
1752682950.255873,161198,2118.050048828125
1752682950.2559953,161238,1761.9000244140625
1752682950.2561069,161278,1984.574951171875
1752682950.256211,161318,1625.199951171875
1752682950.2563102,161358,2193.324951171875
1752682950.2564156,161398,1870.0250244140625
1752682950.2574413,161438,1872.7750244140625
1752682950.2576356,161478,1961.125
1752682950.2577472,161518,1809.0
1752682950.2577608,161558,1917.1500244140625
1752682950.2578852,161598,1805.800048828125
1752682950.2580767,161638,2065.324951171875
1752682950.2580917,161678,2038.050048828125
1752682950.2582219,161718,1869.6500244140625
1752682950.2583475,161758,1926.2249755859375
1752682950.2584615,161798,1699.699951171875
1752682950.2584753,161838,1889.7750244140625
1752682950.258721,161878,1785.199951171875
1752682950.259371,161918,1792.3499755859375
1752682950.2593865,161958,1866.2750244140625
1752682950.2593985,161998,2033.175048828125
1752682950.2594085,162038,1801.875
1752682950.2594182,162078,1783.3499755859375
1752682950.2594278,162118,1742.375
1752682950.2594826,162158,1978.199951171875
1752682950.2595031,162198,2003.8499755859375
1752682950.259517,162238,1947.074951171875
1752682950.2595274,162278,2008.0250244140625
1752682950.2605634,162318,2070.64990234375
1752682950.2611709,162358,2070.550048828125
1752682950.261206,162398,1709.4000244140625
1752682950.2612276,162438,1919.074951171875
1752682950.262784,162478,1818.074951171875
1752682950.2630231,162518,1913.300048828125
1752682950.263042,162558,1974.9000244140625
1752682950.2633948,162598,2107.77490234375
1752682950.2634113,162638,1863.9749755859375
1752682950.2634244,162678,1884.699951171875
1752682950.2634373,162718,1965.9749755859375
1752682950.26345,162758,1839.625
1752682950.2634633,162798,1954.5250244140625
1752682950.2634754,162838,1772.6500244140625
1752682950.2639017,162878,1906.5
1752682950.2639172,162918,1830.800048828125
1752682950.2639306,162958,1987.925048828125
1752682950.2639432,162998,1931.7249755859375
1752682950.2639556,163038,2069.97509765625
1752682950.2639687,163078,1880.574951171875
1752682950.2642353,163118,1800.199951171875
1752682950.2642539,163158,1634.4749755859375
1752682950.2643912,163198,1905.199951171875
1752682950.2644958,163238,1892.8499755859375
1752682950.2645981,163278,1892.824951171875
1752682950.2646897,163318,1942.2249755859375
1752682950.2651377,163358,1787.7249755859375
1752682950.2651567,163398,1981.625
1752682950.2653816,163438,1823.125
1752682950.2653975,163478,1981.199951171875
1752682950.2654114,163518,1803.175048828125
1752682950.2656758,163558,1748.675048828125
1752682950.26569,163598,1799.550048828125
1752682950.2657032,163638,1789.800048828125
1752682950.2657156,163678,1953.800048828125
1752682950.2657285,163718,1889.0250244140625
1752682950.265741,163758,2007.574951171875
1752682950.2660518,163798,2003.199951171875
1752682950.2660685,163838,1993.375
1752682950.2661822,163878,1875.074951171875
1752682950.266694,163918,1920.875
1752682950.266711,163958,2070.22509765625
1752682950.266725,163998,1845.050048828125
1752682950.2667377,164038,2120.550048828125
1752682950.266751,164078,2102.175048828125
1752682950.2667646,164118,1955.824951171875
1752682950.2667773,164158,1999.5999755859375
1752682950.2667902,164198,2060.10009765625
1752682950.2668025,164238,1844.824951171875
1752682950.266815,164278,2044.25
1752682950.2672195,164318,1914.9000244140625
1752682950.2672374,164358,1746.8499755859375
1752682950.2672515,164398,1949.0250244140625
1752682950.2672653,164438,1834.25
1752682950.2675285,164478,1857.5
1752682950.2675455,164518,2091.60009765625
1752682950.2675595,164558,1831.300048828125
1752682950.267759,164598,1913.8499755859375
1752682950.2677753,164638,1858.3499755859375
1752682950.2679358,164678,1782.5
1752682950.2679508,164718,1873.1500244140625
1752682950.2681,164758,2037.050048828125
1752682950.2683702,164798,2056.77490234375
1752682950.2683914,164838,1973.175048828125
1752682950.268457,164878,1954.5250244140625
1752682950.2687688,164918,1863.2249755859375
1752682950.2689538,164958,2084.550048828125
1752682950.269078,164998,1802.25
1752682950.2691953,165038,1971.699951171875
1752682950.2692075,165078,1787.9749755859375
1752682950.2698307,165118,1699.0
1752682950.2698557,165158,2268.425048828125
1752682950.270066,165198,1945.875
1752682950.2702143,165238,1721.75
1752682950.2703736,165278,1941.375
1752682950.2703903,165318,2065.574951171875
1752682950.2706335,165358,2068.02490234375
1752682950.2706583,165398,1752.25
1752682950.2708168,165438,2022.9000244140625
1752682950.2708313,165478,2145.89990234375
1752682950.2711728,165518,1928.8499755859375
1752682950.2711892,165558,1922.300048828125
1752682950.2712026,165598,1902.9749755859375
1752682950.271216,165638,1836.0250244140625
1752682950.2712283,165678,1951.699951171875
1752682950.271639,165718,2089.699951171875
1752682950.2716575,165758,1915.449951171875
1752682950.2716718,165798,1817.699951171875
1752682950.2716844,165838,1883.4749755859375
1752682950.2716966,165878,1667.074951171875
1752682950.271709,165918,1870.875
1752682950.271721,165958,2070.02490234375
1752682950.2719412,165998,1972.2750244140625
1752682950.2719593,166038,1873.7249755859375
1752682950.2722082,166078,1579.9749755859375
1752682950.2723265,166118,1749.5250244140625
1752682950.272463,166158,1990.824951171875
1752682950.272581,166198,1957.824951171875
1752682950.2726905,166238,1746.5
