time,step,stage1_objectness_recall
1752682958.3762925,71478,0.9405984878540039
1752682958.3764713,71518,0.9382970333099365
1752682958.3766546,71558,0.945959746837616
1752682958.3768418,71598,0.9429537057876587
1752682958.3772993,71638,0.9313560724258423
1752682958.3773203,71678,0.939872682094574
1752682958.3775148,71718,0.9366295337677002
1752682958.3776658,71758,0.9440637826919556
1752682958.3778505,71798,0.9442827701568604
1752682958.3778713,71838,0.9460930824279785
1752682958.378137,71878,0.9427636861801147
1752682958.3781571,71918,0.9408547282218933
1752682958.3781703,71958,0.9324953556060791
1752682958.3784971,71998,0.9405926465988159
1752682958.3785157,72038,0.9435774683952332
1752682958.3785286,72078,0.9428808689117432
1752682958.3785398,72118,0.9430157542228699
1752682958.3787408,72158,0.9352960586547852
1752682958.3788986,72198,0.939897894859314
1752682958.3790145,72238,0.9403691291809082
1752682958.3792102,72278,0.9397216439247131
1752682958.3792279,72318,0.9365305304527283
1752682958.379377,72358,0.9460961222648621
1752682958.3796813,72398,0.9432772994041443
1752682958.3796997,72438,0.9379116296768188
1752682958.3797123,72478,0.9421862959861755
1752682958.3797228,72518,0.9310131072998047
1752682958.3799138,72558,0.9408506155014038
1752682958.380206,72598,0.9403967261314392
1752682958.3802242,72638,0.9387878775596619
1752682958.3802369,72678,0.9404188394546509
1752682958.3802478,72718,0.9437381029129028
1752682958.3804271,72758,0.9368844628334045
1752682958.3805928,72798,0.9473664164543152
1752682958.380808,72838,0.9417349100112915
1752682958.3808346,72878,0.9433838725090027
1752682958.3811257,72918,0.9372428059577942
1752682958.3811538,72958,0.9411668181419373
1752682958.3811736,72998,0.933750569820404
1752682958.381344,73038,0.9381238222122192
1752682958.3814688,73078,0.9481863975524902
1752682958.3817024,73118,0.9331662058830261
1752682958.3819768,73158,0.9429523944854736
1752682958.3823404,73198,0.9405615329742432
1752682958.3825824,73238,0.9435394406318665
1752682958.383174,73278,0.9463403820991516
1752682958.383193,73318,0.9371148943901062
1752682958.383206,73358,0.9404065608978271
1752682958.383217,73398,0.9391679167747498
1752682958.383228,73438,0.9431665539741516
1752682958.383586,73478,0.9396175146102905
1752682958.3837965,73518,0.9446777105331421
1752682958.3840182,73558,0.9415575861930847
1752682958.3841903,73598,0.9438626766204834
1752682958.3844855,73638,0.939940869808197
1752682958.3845031,73678,0.9397651553153992
1752682958.3847485,73718,0.9440004825592041
1752682958.384966,73758,0.9435120820999146
1752682958.3851619,73798,0.9381448030471802
1752682958.385447,73838,0.9374631643295288
1752682958.3857803,73878,0.9393125772476196
1752682958.385806,73918,0.9391577243804932
1752682958.3858235,73958,0.9490256905555725
1752682958.3865185,73998,0.9333502650260925
1752682958.386542,74038,0.9448345303535461
1752682958.3865592,74078,0.941138744354248
1752682958.3865745,74118,0.9415944814682007
1752682958.3865886,74158,0.9414966702461243
1752682958.386603,74198,0.9419393539428711
1752682958.3874216,74238,0.9436520338058472
1752682958.3874521,74278,0.9407312273979187
1752682958.3874717,74318,0.9401231408119202
1752682958.3874872,74358,0.9397216439247131
1752682958.3875022,74398,0.9480438828468323
1752682958.3886166,74438,0.9392052888870239
1752682958.3886378,74478,0.9384709596633911
1752682958.3886507,74518,0.9373567700386047
1752682958.388662,74558,0.9397370219230652
1752682958.3886728,74598,0.9328040480613708
1752682958.3886833,74638,0.9376596808433533
1752682958.3886938,74678,0.9385788440704346
1752682958.388704,74718,0.9361104369163513
1752682958.389073,74758,0.9371368288993835
1752682958.389253,74798,0.939983069896698
1752682958.3894885,74838,0.9428040981292725
1752682958.3897092,74878,0.9399407505989075
1752682958.3899965,74918,0.9369206428527832
1752682958.3900137,74958,0.9395681619644165
1752682958.390256,74998,0.9446601867675781
1752682958.3925247,75038,0.9461952447891235
1752682958.3928235,75078,0.9372565150260925
1752682958.393048,75118,0.9368371367454529
1752682958.3933957,75158,0.9437064528465271
1752682958.3934376,75198,0.9378828406333923
1752682958.3937032,75238,0.938730776309967
1752682958.3938878,75278,0.9465732574462891
1752682958.3941064,75318,0.934779703617096
1752682958.3943408,75358,0.9359403252601624
1752682958.3945227,75398,0.9375225901603699
1752682958.3947303,75438,0.9460079073905945
1752682958.3949373,75478,0.9426968693733215
1752682958.395131,75518,0.9425413012504578
1752682958.3953192,75558,0.9383847117424011
1752682958.3955026,75598,0.9390855431556702
1752682958.3957086,75638,0.9401827454566956
1752682958.3958952,75678,0.9377143383026123
1752682958.3960924,75718,0.9431647062301636
1752682958.3962717,75758,0.9401580095291138
1752682958.3964806,75798,0.9392210245132446
1752682958.396671,75838,0.945972740650177
1752682958.3968837,75878,0.9362761974334717
1752682958.3970695,75918,0.9338235259056091
1752682958.3973243,75958,0.9429346323013306
1752682958.3975189,75998,0.9447670578956604
1752682958.397795,76038,0.9393308758735657
1752682958.3980353,76078,0.9400546550750732
1752682958.3982644,76118,0.9350042343139648
1752682958.3992212,76158,0.9444959163665771
1752682958.399252,76198,0.9305548667907715
1752682958.3992736,76238,0.9423295855522156
1752682958.399294,76278,0.9420700073242188
1752682958.3993623,76318,0.946571946144104
1752682958.3993926,76358,0.9424495697021484
1752682958.399413,76398,0.9379240274429321
1752682958.3994317,76438,0.9408072233200073
1752682958.3994474,76478,0.9455870389938354
1752682958.3999057,76518,0.9429323673248291
1752682958.4007118,76558,0.941215991973877
1752682958.4007394,76598,0.9370009303092957
1752682958.4007587,76638,0.9439563155174255
1752682958.4007742,76678,0.9442124366760254
1752682958.4007983,76718,0.9340238571166992
1752682958.4008214,76758,0.9379322528839111
1752682958.400835,76798,0.9448012709617615
1752682958.4008465,76838,0.9389432072639465
1752682958.40107,76838,0.9429444074630737
1752682958.4010878,76878,0.9392375946044922
1752682958.4017656,76878,0.9381605386734009
1752682958.4017837,76918,0.9385506510734558
1752682958.4017968,76918,0.942572295665741
1752682958.401809,76958,0.9380038380622864
1752682958.4018197,76958,0.940089762210846
1752682958.4018302,76998,0.940489649772644
1752682958.401841,76998,0.9489014744758606
1752682958.4020956,77038,0.9330445528030396
1752682958.4028108,77038,0.9414438009262085
1752682958.4028397,77078,0.9429120421409607
1752682958.402855,77078,0.9417169690132141
1752682958.4028676,77118,0.9456201195716858
1752682958.4028788,77118,0.941199004650116
1752682958.4028893,77158,0.9445428848266602
1752682958.4029,77158,0.9369207620620728
1752682958.4029105,77198,0.9375634789466858
1752682958.4029207,77198,0.9412566423416138
1752682958.4029305,77238,0.9397580623626709
1752682958.4032543,77238,0.9375138282775879
1752682958.403446,77278,0.939203679561615
1752682958.4037862,77278,0.9354894757270813
1752682958.4038048,77318,0.9437581300735474
1752682958.4040434,77318,0.9427931904792786
1752682958.4040604,77358,0.9432317614555359
1752682958.404073,77358,0.9413803219795227
1752682958.4041858,77398,0.9393407702445984
1752682958.4048486,77398,0.9398481845855713
1752682958.4048796,77438,0.9415920376777649
1752682958.4048984,77438,0.9403666853904724
1752682958.4049144,77478,0.9383478760719299
1752682958.4049315,77478,0.9447625875473022
1752682958.4049478,77518,0.9379968047142029
1752682958.4049635,77518,0.9302991032600403
1752682958.405454,77558,0.949985682964325
1752682958.405472,77558,0.9429226517677307
1752682958.4054844,77598,0.9396010041236877
1752682958.4057236,77598,0.9441912174224854
1752682958.4059832,77638,0.9376657009124756
1752682958.4061475,77638,0.9442332983016968
1752682958.4063528,77678,0.9343369007110596
1752682958.4064755,77678,0.9373108744621277
1752682958.4066463,77718,0.9421160221099854
1752682958.4067957,77718,0.946980357170105
1752682958.4069679,77758,0.9322928190231323
1752682958.4071395,77758,0.9407883882522583
1752682958.4073458,77798,0.9462454915046692
1752682958.4074886,77798,0.9445343017578125
1752682958.407615,77838,0.9429761171340942
1752682958.407749,77838,0.9384840726852417
1752682958.4078805,77878,0.9365732073783875
1752682958.4079945,77878,0.9474636912345886
1752682958.408117,77918,0.9397655129432678
1752682958.4082396,77918,0.9452375173568726
1752682958.4083362,77958,0.9400962591171265
1752682958.4084907,77958,0.9414088726043701
1752682958.4086223,77998,0.9465302228927612
1752682958.408745,77998,0.9412539601325989
1752682958.4087598,78038,0.9417808055877686
1752682958.40895,78038,0.9465283751487732
1752682958.4092083,78078,0.9382163286209106
1752682958.4092262,78078,0.9381396770477295
1752682958.4092398,78118,0.9464002847671509
1752682958.4094505,78118,0.9444296956062317
1752682958.4095821,78158,0.938603401184082
1752682958.4096673,78158,0.9296369552612305
1752682958.4098117,78198,0.942116379737854
1752682958.4099367,78198,0.9440292716026306
1752682958.4100695,78238,0.9460951685905457
1752682958.4102154,78238,0.9371349811553955
1752682958.4103801,78278,0.9375519752502441
1752682958.410539,78278,0.9436238408088684
1752682958.410695,78318,0.9388480186462402
1752682958.4109051,78318,0.9397527575492859
1752682958.4109263,78358,0.9489975571632385
1752682958.4118087,78358,0.9506552219390869
1752682958.4118314,78398,0.9458563327789307
1752682958.4118452,78398,0.9353171586990356
1752682958.411857,78438,0.944080114364624
1752682958.411868,78438,0.9401553869247437
1752682958.4118788,78478,0.9342106580734253
1752682958.4118893,78478,0.9467423558235168
1752682958.4118998,78518,0.9392762780189514
1752682958.4119108,78518,0.9408740997314453
1752682958.4119213,78558,0.9449649453163147
1752682958.4127202,78558,0.9417797327041626
1752682958.4127383,78598,0.9439656734466553
1752682958.4127517,78598,0.9433115720748901
1752682958.4127636,78638,0.9424146413803101
1752682958.4127748,78638,0.9366928339004517
1752682958.4127858,78678,0.9410598278045654
1752682958.4127963,78678,0.9436980485916138
1752682958.4128067,78718,0.9443630576133728
1752682958.4128177,78718,0.9424372315406799
1752682958.412828,78758,0.9418402910232544
1752682958.4136505,78758,0.9350099563598633
1752682958.413672,78798,0.9406782984733582
1752682958.413685,78798,0.9408472776412964
1752682958.4136968,78838,0.9405216574668884
1752682958.413708,78838,0.943189263343811
1752682958.4137187,78878,0.9375991821289062
1752682958.413729,78878,0.9371918439865112
1752682958.4137392,78918,0.9418778419494629
1752682958.41375,78918,0.9432365298271179
1752682958.4137604,78958,0.9430111050605774
1752682958.4146278,78958,0.9460728764533997
1752682958.4146466,78998,0.933567464351654
1752682958.4146597,78998,0.9379265904426575
1752682958.4146714,79038,0.9366472959518433
1752682958.4146826,79038,0.9518788456916809
1752682958.414693,79078,0.9448061585426331
1752682958.4147038,79078,0.9411525130271912
1752682958.4147143,79118,0.946768045425415
1752682958.4147248,79118,0.9456301927566528
1752682958.414735,79158,0.938262403011322
1752682958.4152806,79158,0.9414772391319275
1752682958.415305,79198,0.9397982358932495
1752682958.4153194,79198,0.9424125552177429
1752682958.4154987,79238,0.9374436736106873
1752682958.4156566,79238,0.9420558214187622
1752682958.4158056,79278,0.9436027407646179
1752682958.4159505,79278,0.944625198841095
1752682958.4161,79318,0.9434537887573242
1752682958.416242,79318,0.9374342560768127
1752682958.4163656,79358,0.9433508515357971
1752682958.4164865,79358,0.9441742897033691
1752682958.416617,79398,0.9380295276641846
1752682958.416773,79398,0.9466924667358398
1752682958.4174676,79438,0.9402280449867249
1752682958.4174976,79438,0.9344207644462585
1752682958.4175177,79478,0.9394847750663757
1752682958.4175365,79478,0.9405866265296936
1752682958.4175527,79518,0.9334309697151184
1752682958.4175696,79518,0.9422447681427002
1752682958.417587,79558,0.9390878677368164
1752682958.4175982,79558,0.9447055459022522
1752682958.4176097,79598,0.948526918888092
1752682958.4179113,79598,0.9360365867614746
1752682958.4179382,79638,0.9416250586509705
1752682958.4179552,79638,0.9395692348480225
1752682958.418258,79678,0.9438450336456299
1752682958.4182854,79678,0.9427165985107422
1752682958.418735,79718,0.9395561218261719
1752682958.4187558,79718,0.94171142578125
1752682958.4187696,79758,0.9435135126113892
1752682958.4187818,79758,0.9447519779205322
1752682958.418793,79798,0.9387257695198059
1752682958.4195473,79798,0.9408475160598755
1752682958.4195673,79838,0.9341325163841248
1752682958.4195805,79838,0.945753812789917
1752682958.419592,79878,0.9384767413139343
1752682958.4196026,79878,0.9439322352409363
1752682958.4196134,79918,0.9476622343063354
1752682958.4196234,79918,0.9402637481689453
1752682958.4200187,79958,0.9354516863822937
1752682958.4200404,79958,0.9449384808540344
1752682958.4200535,79998,0.9415547847747803
1752682958.4202836,79998,0.9403753280639648
1752682958.4202993,80038,0.9478126168251038
1752682958.4204552,80038,0.9424824714660645
1752682958.420636,80078,0.9386722445487976
1752682958.4206526,80078,0.9424382448196411
1752682958.4208436,80118,0.9405316710472107
1752682958.4208832,80118,0.9408866167068481
1752682958.4211037,80158,0.9305552244186401
1752682958.4211214,80158,0.9434323906898499
1752682958.4213307,80198,0.9398474097251892
1752682958.4214742,80198,0.9389288425445557
1752682958.4215653,80238,0.9356895089149475
1752682958.4217627,80238,0.9375307559967041
1752682958.4218965,80278,0.9445413947105408
1752682958.422017,80278,0.940982460975647
1752682958.4230933,80318,0.9480748176574707
1752682958.4231246,80318,0.9396466016769409
1752682958.4231453,80358,0.9438309669494629
1752682958.4231625,80358,0.9397879838943481
1752682958.4231844,80398,0.9417517781257629
1752682958.4232013,80398,0.9411173462867737
1752682958.4232166,80438,0.9375519156455994
1752682958.423232,80438,0.9465033411979675
1752682958.4232476,80478,0.9319297075271606
1752682958.4232635,80478,0.9349480271339417
1752682958.4242551,80518,0.9440966248512268
1752682958.4242768,80518,0.9401406645774841
1752682958.4242904,80558,0.9437788128852844
1752682958.4243019,80558,0.9431382417678833
1752682958.4243126,80598,0.9352822303771973
1752682958.4243238,80598,0.9383311867713928
1752682958.424335,80638,0.9456056356430054
1752682958.4243455,80638,0.9393596649169922
1752682958.4243557,80678,0.9406628012657166
1752682958.4243696,80678,0.9391649961471558
1752682958.4251158,80718,0.9466474056243896
1752682958.4251344,80718,0.9386088252067566
1752682958.4251468,80758,0.9410601258277893
1752682958.4251585,80758,0.9369375705718994
1752682958.4251695,80798,0.9370231628417969
1752682958.4251797,80798,0.9475037455558777
1752682958.4251907,80838,0.9400202631950378
1752682958.4252012,80838,0.9441352486610413
1752682958.425212,80878,0.9425695538520813
1752682958.425226,80878,0.9455618262290955
1752682958.4260902,80918,0.939271867275238
1752682958.4261131,80918,0.9392278790473938
1752682958.426127,80958,0.9385621547698975
1752682958.4261384,80958,0.947566032409668
1752682958.4261496,80998,0.9369433522224426
1752682958.42616,80998,0.939263105392456
1752682958.4261708,81038,0.9425432085990906
1752682958.426181,81038,0.9468508362770081
1752682958.4262094,81078,0.9456390738487244
1752682958.4262276,81078,0.9406239986419678
1752682958.4268866,81118,0.9438925981521606
1752682958.4269335,81118,0.9306923747062683
1752682958.426949,81158,0.939950168132782
1752682958.4269617,81158,0.9408515095710754
1752682958.426973,81198,0.939147412776947
1752682958.4269843,81198,0.9417328834533691
1752682958.426995,81238,0.9434453845024109
1752682958.4270053,81238,0.9348742365837097
1752682958.427016,81278,0.9454506635665894
1752682958.4270265,81278,0.9470860362052917
1752682958.4276636,81318,0.9411957859992981
1752682958.4276798,81318,0.9455054998397827
1752682958.4276927,81358,0.9393386244773865
1752682958.4277039,81358,0.9423030614852905
1752682958.4277148,81398,0.9478616118431091
1752682958.4277248,81398,0.9419092535972595
1752682958.4277353,81438,0.9432971477508545
1752682958.4277458,81438,0.9387408494949341
1752682958.427756,81478,0.939540445804596
1752682958.4277663,81478,0.9422882795333862
1752682958.4283974,81518,0.9390762448310852
1752682958.4284136,81518,0.9430111050605774
1752682958.4284267,81558,0.9400755763053894
1752682958.428438,81558,0.9399639368057251
1752682958.428449,81598,0.94106525182724
1752682958.4284592,81598,0.9403033256530762
1752682958.4284697,81638,0.9371365904808044
1752682958.42848,81638,0.937524139881134
1752682958.4284902,81678,0.9421398043632507
1752682958.4285002,81678,0.9394403100013733
1752682958.4293227,81718,0.9370448589324951
1752682958.4293487,81718,0.9412307739257812
1752682958.4293678,81758,0.9463254809379578
1752682958.4293857,81758,0.942410945892334
1752682958.4294655,81798,0.9339988231658936
1752682958.4294896,81798,0.9429311752319336
1752682958.4295092,81838,0.9440545439720154
1752682958.429526,81838,0.941926121711731
1752682958.429542,81878,0.9428638219833374
1752682958.4295585,81878,0.9398780465126038
1752682958.4304554,81918,0.9411336183547974
1752682958.4304752,81918,0.9397206902503967
1752682958.4304886,81958,0.9424437880516052
1752682958.4305003,81958,0.938681960105896
1752682958.4305117,81998,0.9452751874923706
1752682958.430522,81998,0.939534604549408
1752682958.4305327,82038,0.946054995059967
1752682958.4305434,82038,0.9460597038269043
1752682958.4305542,82078,0.9412617087364197
1752682958.4305642,82078,0.9442369937896729
1752682958.4312892,82118,0.943532407283783
1752682958.4313066,82118,0.9379727840423584
1752682958.4313192,82158,0.9455628991127014
1752682958.431331,82158,0.9442974925041199
1752682958.4313416,82198,0.9413249492645264
1752682958.431352,82198,0.9452682733535767
1752682958.4313629,82238,0.9467058181762695
1752682958.4313796,82238,0.9440897107124329
1752682958.4313927,82278,0.9437499046325684
1752682958.4314036,82278,0.9433115124702454
1752682958.4316854,82318,0.9412544369697571
1752682958.4318774,82318,0.9447327256202698
1752682958.4320922,82358,0.9475781917572021
1752682958.432301,82358,0.9353470802307129
1752682958.4325461,82398,0.9399785995483398
1752682958.4327822,82398,0.9442873597145081
1752682958.4330504,82438,0.9442521333694458
1752682958.4332511,82438,0.9303116202354431
1752682958.4334831,82478,0.9440979957580566
1752682958.433883,82478,0.9428662657737732
1752682958.4341185,82518,0.9438542723655701
1752682958.434341,82518,0.9407712817192078
1752682958.4344845,82558,0.9461305141448975
1752682958.4346154,82558,0.9461647868156433
1752682958.4347436,82598,0.945843517780304
1752682958.43487,82598,0.9379256367683411
1752682958.4350328,82638,0.9409875869750977
1752682958.4351833,82638,0.9445077776908875
1752682958.4353342,82678,0.9364447593688965
1752682958.435466,82678,0.9435087442398071
1752682958.4355958,82718,0.9390069246292114
1752682958.4357233,82718,0.9424235224723816
1752682958.4358504,82758,0.9415545463562012
1752682958.4359813,82758,0.9383772015571594
1752682958.4361079,82798,0.94507896900177
1752682958.4362347,82798,0.9426873922348022
1752682958.436363,82838,0.939685046672821
1752682958.43649,82838,0.9392759799957275
1752682958.4366217,82878,0.9419384598731995
1752682958.4367476,82878,0.9326793551445007
1752682958.4368742,82918,0.9417316317558289
1752682958.4370503,82918,0.9419240951538086
1752682958.437195,82958,0.9421426057815552
1752682958.4373562,82958,0.9449711441993713
1752682958.4374921,82998,0.9410197138786316
1752682958.4377975,82998,0.9371167421340942
1752682958.4379745,83038,0.9389623403549194
1752682958.4381092,83038,0.9417006969451904
1752682958.4382367,83078,0.941699743270874
1752682958.4384634,83078,0.9392377734184265
1752682958.4385986,83118,0.9466667771339417
1752682958.438727,83118,0.9398829340934753
1752682958.4388552,83158,0.9427898526191711
1752682958.439003,83158,0.9450678825378418
1752682958.4391377,83198,0.9384585618972778
1752682958.4392674,83198,0.9371364712715149
1752682958.4393938,83238,0.9469249844551086
1752682958.4395306,83238,0.9436506032943726
1752682958.4396684,83278,0.9445509910583496
1752682958.43982,83278,0.9401180744171143
1752682958.4399564,83318,0.9411157965660095
1752682958.4400852,83318,0.9357582330703735
1752682958.440213,83358,0.9395169615745544
1752682958.4403408,83358,0.9405988454818726
1752682958.440467,83398,0.9396353960037231
1752682958.4405954,83398,0.9469977021217346
1752682958.4407218,83438,0.9424950480461121
1752682958.4408486,83438,0.9401872754096985
1752682958.4409983,83478,0.946212649345398
1752682958.4411385,83478,0.9402049779891968
1752682958.4413202,83518,0.9453837275505066
1752682958.4415016,83518,0.9377653002738953
1752682958.4416983,83558,0.9329181909561157
1752682958.441849,83558,0.9405808448791504
1752682958.4420273,83598,0.9443913698196411
1752682958.4421868,83598,0.9450586438179016
1752682958.4423652,83638,0.9426437020301819
1752682958.442515,83638,0.9355672001838684
1752682958.4426472,83678,0.941528856754303
1752682958.4427738,83678,0.9414066076278687
1752682958.442901,83718,0.9373884201049805
1752682958.4430602,83718,0.941572904586792
1752682958.4431934,83758,0.9401988983154297
1752682958.4433227,83758,0.9406296610832214
1752682958.4434505,83798,0.9420903921127319
1752682958.443579,83798,0.9383206963539124
1752682958.443734,83838,0.942122757434845
1752682958.4438906,83838,0.9421297907829285
1752682958.4440897,83878,0.9392080307006836
1752682958.4442217,83878,0.9330184459686279
1752682958.4443505,83918,0.9418281316757202
1752682958.4444785,83918,0.9420270919799805
1752682958.444605,83958,0.9441244006156921
1752682958.44473,83958,0.9437937140464783
1752682958.4448555,83998,0.9421756267547607
1752682958.4449997,83998,0.9326550364494324
1752682958.4451394,84038,0.9388490915298462
1752682958.4453285,84038,0.9385506510734558
1752682958.4454665,84078,0.9449924230575562
1752682958.445628,84078,0.9452074766159058
1752682958.445778,84118,0.948371171951294
1752682958.4459226,84118,0.9357925057411194
1752682958.4460902,84158,0.9420934915542603
1752682958.446232,84158,0.9401940703392029
1752682958.4463632,84198,0.9459483623504639
1752682958.4465258,84198,0.9438629150390625
1752682958.4466825,84238,0.9421200156211853
1752682958.4468887,84238,0.9474437236785889
1752682958.4471474,84278,0.9440315365791321
1752682958.4473712,84278,0.9372251033782959
1752682958.447584,84318,0.9437438249588013
1752682958.4479113,84318,0.9400274157524109
1752682958.4481163,84358,0.9444082975387573
1752682958.4484205,84358,0.9471394419670105
1752682958.448598,84398,0.9306841492652893
1752682958.4487534,84398,0.9444655179977417
1752682958.4489062,84438,0.9405819177627563
1752682958.4490614,84438,0.94260573387146
1752682958.4492044,84478,0.9448207020759583
1752682958.4493372,84478,0.9464541673660278
1752682958.4494674,84518,0.9426286220550537
1752682958.4495993,84518,0.9386758208274841
1752682958.449729,84558,0.9407597780227661
1752682958.4499197,84558,0.9391994476318359
1752682958.4500625,84598,0.9408791065216064
1752682958.4502127,84598,0.943016529083252
1752682958.4503484,84638,0.9361474514007568
1752682958.4504778,84638,0.9381070137023926
1752682958.4506066,84678,0.941248893737793
1752682958.4507363,84678,0.9396413564682007
1752682958.4508672,84718,0.9500890970230103
1752682958.4509976,84718,0.9402217864990234
1752682958.451155,84758,0.9443870186805725
1752682958.451287,84758,0.9484650492668152
1752682958.4514215,84798,0.9461707472801208
1752682958.4515579,84798,0.9394870400428772
1752682958.4516957,84838,0.9388553500175476
1752682958.451826,84838,0.9461502432823181
1752682958.451957,84878,0.9416614174842834
1752682958.4520857,84878,0.9435644149780273
1752682958.452216,84918,0.9462801218032837
1752682958.4523442,84918,0.9439501166343689
1752682958.4524734,84958,0.9416184425354004
1752682958.4526024,84958,0.9419839382171631
1752682958.4527307,84998,0.9390972256660461
1752682958.45286,84998,0.9388063549995422
1752682958.45299,85038,0.9444916844367981
1752682958.4531465,85038,0.9354985952377319
1752682958.4532962,85078,0.9424095153808594
1752682958.4535692,85078,0.9418115019798279
1752682958.4538152,85118,0.9369663000106812
1752682958.4540768,85118,0.94487464427948
1752682958.454328,85158,0.9349033832550049
1752682958.45453,85158,0.9430390000343323
1752682958.4546762,85198,0.9461520314216614
1752682958.4548507,85198,0.9451184272766113
1752682958.4550002,85238,0.9398105144500732
1752682958.4551623,85238,0.944720447063446
1752682958.455336,85278,0.9380397200584412
1752682958.4554708,85278,0.9476068019866943
1752682958.4556026,85318,0.9429020285606384
1752682958.455734,85318,0.9414233565330505
1752682958.4558647,85358,0.9420806765556335
1752682958.455994,85358,0.9405218958854675
1752682958.4561574,85398,0.945175290107727
1752682958.4562962,85398,0.9364954233169556
1752682958.4564269,85438,0.9435811638832092
1752682958.456558,85438,0.9426465630531311
1752682958.4566886,85478,0.9379146099090576
1752682958.4568193,85478,0.9477845430374146
1752682958.4569495,85518,0.939322292804718
1752682958.457101,85518,0.942635715007782
1752682958.4572384,85558,0.9416501522064209
1752682958.4573703,85558,0.9392979145050049
1752682958.4575007,85598,0.939272403717041
1752682958.4576335,85598,0.9456074237823486
1752682958.4577477,85638,0.9407655596733093
1752682958.458008,85638,0.9429152011871338
1752682958.458147,85678,0.941241979598999
1752682958.458291,85678,0.9393376708030701
1752682958.458424,85718,0.9448342323303223
1752682958.4585536,85718,0.9426933526992798
1752682958.4586835,85758,0.9417613744735718
1752682958.4588113,85758,0.9433841705322266
1752682958.4589403,85798,0.943476140499115
1752682958.459087,85798,0.9418464303016663
1752682958.4592233,85838,0.9372223019599915
1752682958.4593515,85838,0.9379147887229919
1752682958.4594824,85878,0.9419803023338318
1752682958.4596138,85878,0.9458221793174744
1752682958.4597442,85918,0.9426879286766052
1752682958.4599667,85918,0.9443817734718323
1752682958.4601085,85958,0.9428196549415588
1752682958.4602404,85958,0.9409142136573792
1752682958.460372,85998,0.9388058185577393
1752682958.4605017,85998,0.9380110502243042
1752682958.4606326,86038,0.9449165463447571
1752682958.460763,86038,0.9361883401870728
1752682958.460894,86078,0.9455877542495728
1752682958.4610236,86078,0.9465226531028748
1752682958.4611855,86118,0.9470668435096741
1752682958.4613748,86118,0.9413133859634399
1752682958.461522,86158,0.9434843063354492
1752682958.461719,86158,0.9415354132652283
1752682958.4618933,86198,0.9479641914367676
1752682958.4621341,86198,0.9375414252281189
1752682958.4623315,86238,0.9417921900749207
1752682958.4625041,86238,0.9435928463935852
1752682958.4626489,86278,0.9405454993247986
1752682958.462782,86278,0.9422298669815063
1752682958.462914,86318,0.9442700743675232
1752682958.4630852,86318,0.9369876384735107
1752682958.4632468,86358,0.947506844997406
1752682958.4634202,86358,0.9446197748184204
1752682958.4635878,86398,0.9394960999488831
1752682958.463747,86398,0.9431736469268799
1752682958.463925,86438,0.9444241523742676
1752682958.4640696,86438,0.9419761896133423
1752682958.464202,86478,0.9427993297576904
1752682958.4643335,86478,0.9360127449035645
1752682958.4644659,86518,0.9482183456420898
1752682958.4645977,86518,0.942773699760437
1752682958.464764,86558,0.9400240778923035
1752682958.464899,86558,0.9452469348907471
1752682958.4650297,86598,0.9431641101837158
1752682958.4651864,86598,0.946699321269989
1752682958.4653194,86638,0.939326286315918
1752682958.4654815,86638,0.9447809457778931
1752682958.4656737,86678,0.9431271553039551
1752682958.4658716,86678,0.9417506456375122
1752682958.4661646,86718,0.9405192732810974
1752682958.4664245,86718,0.9418926239013672
1752682958.4666667,86758,0.9413225650787354
1752682958.4669027,86758,0.9397270083427429
1752682958.4671595,86798,0.9440950751304626
1752682958.4673905,86798,0.9430515170097351
1752682958.4676147,86838,0.9410445690155029
1752682958.4678547,86838,0.9388676285743713
1752682958.4680953,86878,0.9382873773574829
1752682958.468331,86878,0.9429551959037781
1752682958.4685347,86918,0.9388056397438049
1752682958.4688735,86918,0.9482879638671875
1752682958.4691253,86958,0.9442423582077026
1752682958.4693556,86958,0.9501166343688965
1752682958.4696302,86998,0.9314764738082886
1752682958.4698515,86998,0.94439297914505
1752682958.470077,87038,0.9473127126693726
1752682958.4703298,87038,0.9428887367248535
1752682958.470572,87078,0.9390274286270142
1752682958.4708061,87078,0.9398074150085449
1752682958.470957,87118,0.9480041265487671
1752682958.471112,87118,0.9426055550575256
1752682958.47126,87158,0.9485439658164978
1752682958.4714034,87158,0.9397000670433044
1752682958.4715576,87198,0.9399940371513367
1752682958.471709,87198,0.9464045166969299
1752682958.471942,87238,0.9441227912902832
1752682958.472183,87238,0.9431631565093994
1752682958.4724274,87278,0.9377017617225647
1752682958.4726453,87278,0.9494181275367737
1752682958.472878,87318,0.9387667775154114
1752682958.4731605,87318,0.9395244717597961
1752682958.4734023,87358,0.939102828502655
1752682958.4735637,87358,0.9423415660858154
1752682958.4736993,87398,0.9420742988586426
1752682958.473856,87398,0.9425103664398193
1752682958.4739923,87438,0.9379035234451294
1752682958.4741266,87438,0.9467796087265015
1752682958.47428,87478,0.9399889707565308
1752682958.4744203,87478,0.9385464787483215
1752682958.4745648,87518,0.9472991228103638
1752682958.4746966,87518,0.9413552284240723
1752682958.4748266,87558,0.9318657517433167
1752682958.474959,87558,0.9406842589378357
1752682958.4750903,87598,0.9364870190620422
1752682958.4753835,87598,0.9433872699737549
1752682958.475618,87638,0.9473481774330139
1752682958.4758277,87638,0.9400865435600281
