time,step,stage1_objectness_acc
1752682956.4749737,40918,0.9603567123413086
1752682956.4749944,40958,0.9587883353233337
1752682956.4750128,40998,0.9613016843795776
1752682956.4750304,41038,0.9618116617202759
1752682956.4750485,41078,0.9610166549682617
1752682956.475066,41118,0.9636417031288147
1752682956.475082,41158,0.962090015411377
1752682956.4755027,41198,0.9598600268363953
1752682956.4755344,41238,0.9588683247566223
1752682956.4755561,41278,0.9587733149528503
1752682956.4755743,41318,0.9595266580581665
1752682956.4757187,41358,0.9583650231361389
1752682956.4761345,41398,0.9596233367919922
1752682956.476168,41438,0.96308833360672
1752682956.4761891,41478,0.9588216543197632
1752682956.4762065,41518,0.9633083343505859
1752682956.476554,41558,0.9586049914360046
1752682956.4765813,41598,0.9613500237464905
1752682956.4766026,41638,0.9624850153923035
1752682956.4766216,41678,0.9597283601760864
1752682956.4769475,41718,0.9584983587265015
1752682956.4769676,41758,0.9590266942977905
1752682956.476986,41798,0.9617166519165039
1752682956.477003,41838,0.959986686706543
1752682956.47753,41878,0.9614233374595642
1752682956.4776034,41918,0.9621599912643433
1752682956.4776797,41958,0.959048330783844
1752682956.47775,41998,0.9602850079536438
1752682956.4778128,42038,0.960070013999939
1752682956.4780664,42078,0.9577866792678833
1752682956.478342,42118,0.9615399837493896
1752682956.4783762,42158,0.9575016498565674
1752682956.4784,42198,0.960236668586731
1752682956.478553,42238,0.9607383608818054
1752682956.4788635,42278,0.959903359413147
1752682956.4788923,42318,0.9599850177764893
1752682956.478913,42358,0.9597183465957642
1752682956.47919,42398,0.9585166573524475
1752682956.4794228,42438,0.9605849981307983
1752682956.4795907,42478,0.9630267024040222
1752682956.4798079,42518,0.9614700078964233
1752682956.479837,42558,0.9626266956329346
1752682956.480181,42598,0.9618916511535645
1752682956.4802086,42638,0.9632683396339417
1752682956.480232,42678,0.9607283473014832
1752682956.4802518,42718,0.9601050019264221
1752682956.4802709,42758,0.9577683210372925
1752682956.4804947,42798,0.9624433517456055
1752682956.480768,42838,0.9607250094413757
1752682956.4807954,42878,0.9582099914550781
1752682956.4808142,42918,0.9628233313560486
1752682956.4811954,42958,0.9592466950416565
1752682956.4812264,42998,0.9560500383377075
1752682956.4812477,43038,0.9615516662597656
1752682956.4812663,43078,0.9613749980926514
1752682956.4812827,43118,0.9628016948699951
1752682956.481647,43158,0.9638716578483582
1752682956.481676,43198,0.9625583291053772
1752682956.481698,43238,0.9589400291442871
1752682956.4817176,43278,0.960526704788208
1752682956.4820108,43318,0.9597049951553345
1752682956.4820313,43358,0.9625916481018066
1752682956.4820452,43398,0.9595216512680054
1752682956.4820569,43438,0.9620866775512695
1752682956.4825468,43478,0.9629083275794983
1752682956.4825807,43518,0.9587366580963135
1752682956.482602,43558,0.9644266963005066
1752682956.4826198,43598,0.95871502161026
1752682956.4826372,43638,0.9601733684539795
1752682956.482654,43678,0.9625133275985718
1752682956.4831426,43718,0.9583666920661926
1752682956.4832125,43758,0.9599950313568115
1752682956.4832776,43798,0.9618867039680481
1752682956.4833546,43838,0.9619733691215515
1752682956.4834068,43878,0.9632733464241028
1752682956.483969,43918,0.9604383111000061
1752682956.4839883,43958,0.9596383571624756
1752682956.4840035,43998,0.9599366784095764
1752682956.4840183,44038,0.960545003414154
1752682956.4840336,44078,0.9598533511161804
1752682956.4840484,44118,0.9602033495903015
1752682956.4840622,44158,0.9603649973869324
1752682956.4840765,44198,0.9627450108528137
1752682956.48409,44238,0.9583083391189575
1752682956.484192,44278,0.9627900123596191
1752682956.4847782,44318,0.9603350162506104
1752682956.4848013,44358,0.9610649943351746
1752682956.484821,44398,0.959296703338623
1752682956.4848397,44438,0.9589483737945557
1752682956.4848566,44478,0.9618266820907593
1752682956.4848733,44518,0.9602749943733215
1752682956.4848905,44558,0.9643750190734863
1752682956.485109,44598,0.9600883722305298
1752682956.485449,44638,0.964126706123352
1752682956.4854684,44678,0.9597516655921936
1752682956.485481,44718,0.959089994430542
1752682956.4858704,44758,0.9610949754714966
1752682956.4858947,44798,0.9581266641616821
1752682956.486218,44838,0.9621566534042358
1752682956.4862375,44878,0.9589416980743408
1752682956.4862528,44918,0.9612849950790405
1752682956.4862676,44958,0.9616416692733765
1752682956.4862823,44998,0.9626416563987732
1752682956.4862957,45038,0.9615633487701416
1752682956.4866977,45078,0.9601633548736572
1752682956.4867172,45118,0.9601866602897644
1752682956.486734,45158,0.9584566950798035
1752682956.4867485,45198,0.9623783230781555
1752682956.486762,45238,0.9602633714675903
1752682956.4869251,45278,0.9626700282096863
1752682956.4869425,45318,0.9590566754341125
1752682956.4871285,45358,0.9606166481971741
1752682956.4871473,45398,0.9618549942970276
1752682956.4873347,45438,0.9605833292007446
1752682956.4873533,45478,0.9600000381469727
1752682956.4875383,45518,0.9590283632278442
1752682956.487558,45558,0.959784984588623
1752682956.4877658,45598,0.9611566662788391
1752682956.4877908,45638,0.9580349922180176
1752682956.4881315,45678,0.9605749845504761
1752682956.4882908,45718,0.9568933248519897
1752682956.4884357,45758,0.9610300064086914
1752682956.4885943,45798,0.9625916481018066
1752682956.4887316,45838,0.9600983262062073
1752682956.4888656,45878,0.9639649987220764
1752682956.4889998,45918,0.9606766700744629
1752682956.4891715,45958,0.9616349935531616
1752682956.489317,45998,0.9627283215522766
1752682956.4901867,46038,0.9617500305175781
1752682956.4902377,46078,0.9614750146865845
1752682956.4902568,46118,0.9612849950790405
1752682956.4902737,46158,0.959463357925415
1752682956.4902885,46198,0.9583100080490112
1752682956.4903028,46238,0.9603233337402344
1752682956.4903166,46278,0.9613533616065979
1752682956.4903302,46318,0.9601866602897644
1752682956.4903479,46358,0.9600766897201538
1752682956.490361,46398,0.9604333639144897
1752682956.4906847,46438,0.9612966775894165
1752682956.4911091,46478,0.9587533473968506
1752682956.491148,46518,0.9588149785995483
1752682956.4913652,46558,0.9609366655349731
1752682956.4915056,46598,0.9616683721542358
1752682956.4916217,46638,0.9641450047492981
1752682956.4917696,46678,0.9598566889762878
1752682956.4919293,46718,0.9614816904067993
1752682956.4920785,46758,0.9620000123977661
1752682956.4922123,46798,0.9587166905403137
1752682956.4923377,46838,0.9607850313186646
1752682956.4924724,46878,0.9622533321380615
1752682956.492595,46918,0.9622933268547058
1752682956.4927132,46958,0.9637883305549622
1752682956.4928584,46998,0.9599117040634155
1752682956.4929755,47038,0.9592733383178711
1752682956.4931364,47078,0.9633683562278748
1752682956.4932663,47118,0.9608916640281677
1752682956.4933898,47158,0.9606433510780334
1752682956.4935122,47198,0.9610517024993896
1752682956.4936316,47238,0.9581050276756287
1752682956.493751,47278,0.9604250192642212
1752682956.4938712,47318,0.9621250033378601
1752682956.4939945,47358,0.962215006351471
1752682956.4941144,47398,0.9612666964530945
1752682956.4942482,47438,0.9607800245285034
1752682956.4943807,47478,0.9609083533287048
1752682956.4945128,47518,0.9587283730506897
1752682956.4946377,47558,0.9593049883842468
1752682956.494762,47598,0.9623299837112427
1752682956.4948895,47638,0.9605716466903687
1752682956.4950855,47678,0.962493360042572
1752682956.4952202,47718,0.9641150236129761
1752682956.4953866,47758,0.9635616540908813
1752682956.4957309,47798,0.9612183570861816
1752682956.4960632,47838,0.9608916640281677
1752682956.4963646,47878,0.9614566564559937
1752682956.4966276,47918,0.9635416865348816
1752682956.496949,47958,0.9613833427429199
1752682956.4971836,47998,0.955839991569519
1752682956.4973378,48038,0.9598533511161804
1752682956.4975524,48078,0.957069993019104
1752682956.4975696,48118,0.961804986000061
1752682956.4977572,48158,0.9572083353996277
1752682956.4979186,48198,0.958733320236206
1752682956.4980514,48238,0.960236668586731
1752682956.498301,48278,0.9546783566474915
1752682956.4984784,48318,0.9590883255004883
1752682956.4986508,48358,0.9593666791915894
1752682956.498805,48398,0.9604383707046509
1752682956.4989607,48438,0.964596688747406
1752682956.4990876,48478,0.960919976234436
1752682956.4992661,48518,0.9630433320999146
1752682956.4993703,48558,0.9618383646011353
1752682956.4995306,48598,0.9614650011062622
1752682956.4996564,48638,0.959309995174408
1752682956.499801,48678,0.960361659526825
1752682956.4999557,48718,0.9612550139427185
1752682956.49997,48758,0.9601166844367981
1752682956.5002441,48798,0.9576799869537354
1752682956.5005264,48838,0.9617999792098999
1752682956.5008645,48878,0.9623249769210815
1752682956.5009012,48918,0.9594399929046631
1752682956.5009239,48958,0.9626049995422363
1752682956.501312,48998,0.9607566595077515
1752682956.5013375,49038,0.9596750140190125
1752682956.5013545,49078,0.9598416686058044
1752682956.501369,49118,0.960883378982544
1752682956.501384,49158,0.9578500390052795
1752682956.5016105,49198,0.9589833617210388
1752682956.5019107,49238,0.9603250026702881
1752682956.5019395,49278,0.9616583585739136
1752682956.5019603,49318,0.9608733654022217
1752682956.5021808,49358,0.96451336145401
1752682956.502426,49398,0.9610300064086914
1752682956.5026658,49438,0.9624183177947998
1752682956.5028386,49478,0.9616850018501282
1752682956.5029683,49518,0.9635583162307739
1752682956.5033758,49558,0.9612183570861816
1752682956.5034,49598,0.961881697177887
1752682956.5034187,49638,0.9593899846076965
1752682956.5034356,49678,0.9613416790962219
1752682956.5034513,49718,0.9624350070953369
1752682956.5034676,49758,0.958881676197052
1752682956.5037107,49798,0.95899498462677
1752682956.5037367,49838,0.9603133201599121
1752682956.5037568,49878,0.9605550169944763
1752682956.5039017,49918,0.9612066745758057
1752682956.5039234,49958,0.9629716873168945
1752682956.504098,49998,0.9599117040634155
1752682956.504318,50038,0.9598183631896973
1752682956.5043464,50078,0.961471676826477
1752682956.504647,50118,0.9618483185768127
1752682956.5046785,50158,0.9599900245666504
1752682956.5046997,50198,0.9594200253486633
1752682956.5050673,50238,0.9595666527748108
1752682956.5050955,50278,0.9626916646957397
1752682956.505114,50318,0.9617550373077393
1752682956.505131,50358,0.9608883261680603
1752682956.5056925,50398,0.9632250070571899
1752682956.5057132,50438,0.9607416987419128
1752682956.5057266,50478,0.9634533524513245
1752682956.505738,50518,0.9614650011062622
1752682956.5060935,50558,0.960111677646637
1752682956.5061176,50598,0.9648033380508423
1752682956.5061355,50638,0.9610517024993896
1752682956.506234,50678,0.9609933495521545
1752682956.5064583,50718,0.9657067060470581
1752682956.506479,50758,0.9629800319671631
1752682956.5066807,50798,0.9631567001342773
1752682956.5066977,50838,0.9663666486740112
1752682956.5068903,50878,0.9645000100135803
1752682956.5069087,50918,0.9638199806213379
1752682956.5071073,50958,0.9623483419418335
1752682956.5071301,50998,0.9562849998474121
1752682956.5073328,51038,0.9640350341796875
1752682956.5073538,51078,0.9627200365066528
1752682956.5076756,51118,0.9627683162689209
1752682956.5078335,51158,0.9607450366020203
1752682956.5079672,51198,0.9612983465194702
1752682956.5081074,51238,0.9624149799346924
1752682956.5081208,51278,0.962939977645874
1752682956.5082948,51318,0.959838330745697
1752682956.508438,51358,0.9637899994850159
1752682956.5085783,51398,0.9600750207901001
1752682956.5087159,51438,0.9621183276176453
1752682956.5088387,51478,0.957984983921051
1752682956.5090082,51518,0.9642816781997681
1752682956.5090246,51558,0.9654833674430847
1752682956.5091662,51598,0.9621416926383972
1752682956.5093272,51638,0.9632300138473511
1752682956.5094845,51678,0.9600467085838318
1752682956.5096066,51718,0.9580366611480713
1752682956.509786,51758,0.9630916714668274
1752682956.5099504,51798,0.9628716707229614
1752682956.5100791,51838,0.9625716805458069
1752682956.5102098,51878,0.959933340549469
1752682956.510692,51918,0.9630166888237
1752682956.510714,51958,0.9625716805458069
1752682956.5107307,51998,0.9592649936676025
1752682956.5107448,52038,0.9569849967956543
1752682956.510759,52078,0.9612083435058594
1752682956.5109987,52118,0.9638583660125732
1752682956.5110168,52158,0.9593066573143005
1752682956.5110326,52198,0.9627500176429749
1752682956.5111763,52238,0.9621016979217529
1752682956.5111928,52278,0.961828351020813
1752682956.5113704,52318,0.9628599882125854
1752682956.5113883,52358,0.9634716510772705
1752682956.511654,52398,0.963711678981781
1752682956.5117955,52438,0.9623516798019409
1752682956.511814,52478,0.9589599967002869
1752682956.5120215,52518,0.9634433388710022
1752682956.5121613,52558,0.9634816646575928
1752682956.5121794,52598,0.9647116661071777
1752682956.512411,52638,0.9603599905967712
1752682956.512431,52678,0.9596049785614014
1752682956.5125678,52718,0.9616299867630005
1752682956.5125844,52758,0.9620416760444641
1752682956.5128722,52798,0.9648399949073792
1752682956.512892,52838,0.9610366821289062
1752682956.5129085,52878,0.9613083600997925
1752682956.5130951,52918,0.9614933729171753
1752682956.5132837,52958,0.9590317010879517
1752682956.5133023,52998,0.9616066813468933
1752682956.513453,53038,0.9606983661651611
1752682956.5136251,53078,0.9617416858673096
1752682956.513798,53118,0.9595783352851868
1752682956.5139406,53158,0.9632033705711365
1752682956.51396,53198,0.9620550274848938
1752682956.514139,53238,0.9614216685295105
1752682956.514422,53278,0.9619600176811218
1752682956.5146756,53318,0.9584583640098572
1752682956.5146961,53358,0.9612816572189331
1752682956.5147126,53398,0.958911657333374
1752682956.5150504,53438,0.9611850380897522
1752682956.5150716,53478,0.9641016721725464
1752682956.515088,53518,0.9614816904067993
1752682956.5151033,53558,0.9634166955947876
1752682956.5151181,53598,0.9610950350761414
1752682956.5151324,53638,0.963491678237915
1752682956.5153048,53678,0.9610333442687988
1752682956.515327,53718,0.9616933465003967
1752682956.5155888,53758,0.961358368396759
1752682956.5156126,53798,0.9619916677474976
1752682956.5159037,53838,0.9626933336257935
1752682956.5163958,53878,0.9625800251960754
1752682956.516417,53918,0.9642533659934998
1752682956.5164337,53958,0.9604466557502747
1752682956.516449,53998,0.9587750434875488
1752682956.5164633,54038,0.9598166942596436
1752682956.516478,54078,0.961775004863739
1752682956.5164924,54118,0.9640849828720093
1752682956.5165067,54158,0.9623233079910278
1752682956.5166938,54198,0.9594050049781799
1752682956.516714,54238,0.9611549973487854
1752682956.5168915,54278,0.9606766700744629
1752682956.5169103,54318,0.9580316543579102
1752682956.5170872,54358,0.9612733721733093
1752682956.5171072,54398,0.9605583548545837
1752682956.5172863,54438,0.9606316685676575
1752682956.517305,54478,0.9603099822998047
1752682956.51749,54518,0.9587233662605286
1752682956.5175097,54558,0.9623366594314575
1752682956.5177653,54598,0.9632300138473511
1752682956.5178053,54638,0.9616983532905579
1752682956.5182457,54678,0.9613566994667053
1752682956.5182722,54718,0.9599766731262207
1752682956.5182915,54758,0.962838351726532
1752682956.5185456,54798,0.9607133269309998
1752682956.5185707,54838,0.960640013217926
1752682956.5188143,54878,0.9629650115966797
1752682956.5188382,54918,0.9623200297355652
1752682956.5188572,54958,0.9638083577156067
1752682956.5191293,54998,0.961745023727417
1752682956.5191498,55038,0.9615416526794434
1752682956.5191677,55078,0.963670015335083
1752682956.519462,55118,0.9619916677474976
1752682956.5194879,55158,0.9615383148193359
1752682956.5195062,55198,0.964085042476654
1752682956.5196927,55238,0.9620016813278198
1752682956.5198863,55278,0.960818350315094
1752682956.519908,55318,0.9626666903495789
1752682956.5200648,55358,0.9652733206748962
1752682956.5202904,55398,0.9617983102798462
1752682956.520311,55438,0.962826669216156
1752682956.520329,55478,0.9653517007827759
1752682956.520739,55518,0.9607850313186646
1752682956.5207572,55558,0.9625266790390015
1752682956.5207696,55598,0.9625700116157532
1752682956.5207808,55638,0.958620011806488
1752682956.520791,55678,0.9616266489028931
1752682956.5208015,55718,0.9619366526603699
1752682956.5209754,55758,0.9604383707046509
1752682956.5211802,55798,0.9630016684532166
1752682956.521195,55838,0.9591466784477234
1752682956.5213687,55878,0.9643950462341309
1752682956.521382,55918,0.9614850282669067
1752682956.521693,55958,0.9610033631324768
1752682956.5217109,55998,0.9617099761962891
1752682956.5217252,56038,0.9568250179290771
1752682956.5218146,56078,0.9619483351707458
1752682956.5219724,56118,0.9633516669273376
1752682956.5219846,56158,0.9623717069625854
1752682956.5222013,56198,0.9617300033569336
1752682956.5222259,56238,0.9632350206375122
1752682956.5223541,56278,0.9614166617393494
1752682956.5224948,56318,0.96527498960495
1752682956.5225072,56358,0.9619883298873901
1752682956.5226932,56398,0.9628900289535522
1752682956.5227063,56438,0.9591566920280457
1752682956.5229235,56478,0.958341658115387
1752682956.5229373,56518,0.9607500433921814
1752682956.523101,56558,0.9620633721351624
1752682956.5231137,56598,0.9621683359146118
1752682956.5233052,56638,0.9635283350944519
1752682956.523321,56678,0.9618350267410278
1752682956.5235097,56718,0.9616950154304504
1752682956.523524,56758,0.9622933268547058
1752682956.5237157,56798,0.9607149958610535
1752682956.5237322,56838,0.960681676864624
1752682956.5239205,56878,0.9585683345794678
1752682956.523936,56918,0.9590816497802734
1752682956.5241065,56958,0.9587283730506897
1752682956.524283,56998,0.9610517024993896
1752682956.5242965,57038,0.9618066549301147
1752682956.5244837,57078,0.9625066518783569
1752682956.5245008,57118,0.9620383381843567
1752682956.524664,57158,0.9627883434295654
1752682956.524677,57198,0.9620433449745178
1752682956.524911,57238,0.9606649875640869
1752682956.5249248,57278,0.9604416489601135
1752682956.525092,57318,0.9632733464241028
1752682956.5251036,57358,0.9619466662406921
1752682956.5252934,57398,0.9601750373840332
1752682956.5253088,57438,0.9624900221824646
1752682956.5255418,57478,0.9640516638755798
1752682956.5255764,57518,0.9625816941261292
1752682956.5257332,57558,0.961483359336853
1752682956.5259504,57598,0.9640367031097412
1752682956.525967,57638,0.9601216912269592
1752682956.5261004,57678,0.9611916542053223
1752682956.526259,57718,0.9588667154312134
1752682956.5262713,57758,0.9609749913215637
1752682956.5264394,57798,0.9605466723442078
1752682956.526451,57838,0.9622300267219543
1752682956.5266826,57878,0.9606733322143555
1752682956.5267005,57918,0.9630300402641296
1752682956.526894,57958,0.96288001537323
1752682956.5269105,57998,0.9639816880226135
1752682956.527043,58038,0.9603649973869324
1752682956.5271544,58078,0.9586716890335083
1752682956.5272965,58118,0.962481677532196
1752682956.5273082,58158,0.9621900320053101
1752682956.5275187,58198,0.9641450047492981
1752682956.5275364,58238,0.9611150026321411
1752682956.5277643,58278,0.9641766548156738
1752682956.5277805,58318,0.9633049964904785
1752682956.5279598,58358,0.9616983532905579
1752682956.528116,58398,0.9620217084884644
1752682956.52813,58438,0.9619633555412292
1752682956.5283291,58478,0.9584333300590515
1752682956.5283458,58518,0.9665250182151794
1752682956.5285332,58558,0.9638916850090027
1752682956.5285497,58598,0.9635716676712036
1752682956.528742,58638,0.9629449844360352
1752682956.5287566,58678,0.9630767107009888
1752682956.528947,58718,0.9624483585357666
1752682956.528962,58758,0.9629133343696594
1752682956.5291076,58798,0.963200032711029
1752682956.5292137,58838,0.9614866971969604
1752682956.5293558,58878,0.9593183398246765
1752682956.5293686,58918,0.9595150351524353
1752682956.5295541,58958,0.9592083692550659
1752682956.5297189,58998,0.9624600410461426
1752682956.529735,59038,0.962565004825592
1752682956.529931,59078,0.9638050198554993
1752682956.5299494,59118,0.9581816792488098
1752682956.530183,59158,0.9623416662216187
1752682956.5302267,59198,0.9627166986465454
1752682956.5305727,59238,0.9620533585548401
1752682956.5305953,59278,0.9618233442306519
1752682956.5308437,59318,0.9601283669471741
1752682956.5308623,59358,0.9612366557121277
1752682956.5310538,59398,0.9591200351715088
1752682956.5310726,59438,0.9621166586875916
1752682956.5314412,59478,0.9594749808311462
1752682956.531632,59518,0.9603083729743958
1752682956.531804,59558,0.9651100039482117
1752682956.5320685,59598,0.9609533548355103
1752682956.532493,59638,0.9615767002105713
1752682956.5325294,59678,0.9603333473205566
1752682956.5325508,59718,0.9579383730888367
1752682956.532569,59758,0.9619550108909607
1752682956.532589,59798,0.9620116949081421
1752682956.5328088,59838,0.9630433320999146
1752682956.533014,59878,0.9625033140182495
1752682956.5333006,59918,0.9605050086975098
1752682956.533325,59958,0.9625183343887329
1752682956.533339,59998,0.9627516865730286
1752682956.5335882,60038,0.9606599807739258
1752682956.533766,60078,0.9638133645057678
1752682956.5337844,60118,0.9635633230209351
1752682956.53394,60158,0.9624216556549072
1752682956.5340486,60198,0.9619433283805847
1752682956.5341597,60238,0.9631683230400085
1752682956.534289,60278,0.9643516540527344
1752682956.5344105,60318,0.9624366760253906
1752682956.5345607,60358,0.9612416625022888
1752682956.534688,60398,0.9620299935340881
1752682956.5348039,60438,0.9631766676902771
1752682956.5349174,60478,0.9671316742897034
1752682956.5350497,60518,0.9619849920272827
1752682956.5351658,60558,0.9602167010307312
1752682956.5352776,60598,0.963461697101593
1752682956.5355618,60638,0.9637750387191772
1752682956.5357413,60678,0.963628351688385
1752682956.5358708,60718,0.9610816836357117
1752682956.5359838,60758,0.9612033367156982
1752682956.536096,60798,0.9623299837112427
1752682956.536213,60838,0.9626566767692566
1752682956.5363238,60878,0.958703339099884
1752682956.5365112,60918,0.9584000110626221
1752682956.536638,60958,0.9634883403778076
1752682956.5367541,60998,0.9625983238220215
1752682956.5368683,61038,0.96260666847229
1752682956.5369804,61078,0.9629833698272705
1752682956.5370843,61118,0.9617366790771484
1752682956.537241,61158,0.9617283344268799
1752682956.537366,61198,0.9630783200263977
1752682956.5374818,61238,0.9615566730499268
1752682956.5375934,61278,0.9632183313369751
1752682956.5377073,61318,0.9606466889381409
1752682956.537818,61358,0.962761640548706
1752682956.537929,61398,0.9635133147239685
1752682956.538037,61438,0.9612799882888794
1752682956.538146,61478,0.9626216888427734
1752682956.5382786,61518,0.9623349905014038
1752682956.5384045,61558,0.9629000425338745
1752682956.5385265,61598,0.9630233645439148
1752682956.5386808,61638,0.9612267017364502
1752682956.538818,61678,0.961881697177887
1752682956.538958,61718,0.9643283486366272
1752682956.5391212,61758,0.9617416858673096
1752682956.5392563,61798,0.9623250365257263
1752682956.5393934,61838,0.9632017016410828
1752682956.5395377,61878,0.9656883478164673
1752682956.53968,61918,0.9652166962623596
1752682956.5398176,61958,0.9613083600997925
1752682956.5399444,61998,0.9619500041007996
1752682956.5400805,62038,0.9612250328063965
1752682956.5402248,62078,0.9615833163261414
1752682956.5403633,62118,0.960153341293335
1752682956.5406806,62158,0.9601800441741943
1752682956.5407019,62198,0.9602050185203552
1752682956.5408967,62238,0.9599699974060059
1752682956.5410385,62278,0.9615183472633362
1752682956.541176,62318,0.9617466926574707
1752682956.5412936,62358,0.9622083306312561
1752682956.5414124,62398,0.9629983305931091
1752682956.541526,62438,0.9614199995994568
1752682956.5416377,62478,0.9606550335884094
1752682956.5417483,62518,0.962565004825592
1752682956.5420501,62558,0.9623950123786926
1752682956.5422263,62598,0.9625216722488403
1752682956.5423493,62638,0.9605116844177246
1752682956.5424643,62678,0.9625333547592163
1752682956.5425742,62718,0.9641533493995667
1752682956.5426834,62758,0.9584333300590515
1752682956.5427954,62798,0.9622333645820618
1752682956.5429049,62838,0.9629533290863037
1752682956.5430222,62878,0.9634066820144653
1752682956.5431511,62918,0.9623483419418335
1752682956.5432665,62958,0.9626733660697937
1752682956.5433815,62998,0.9609000086784363
1752682956.5434928,63038,0.961275041103363
1752682956.543604,63078,0.9619033336639404
1752682956.5437143,63118,0.9597817063331604
1752682956.5438232,63158,0.9620983600616455
1752682956.5439348,63198,0.962523341178894
1752682956.544065,63238,0.9616900086402893
1752682956.5441782,63278,0.9601767063140869
1752682956.5442965,63318,0.9605333209037781
1752682956.5444198,63358,0.9613416790962219
1752682956.5445464,63398,0.9613500237464905
1752682956.5447958,63438,0.9636266827583313
1752682956.5449352,63478,0.963503360748291
1752682956.5450857,63518,0.9633049964904785
1752682956.545246,63558,0.9615383148193359
1752682956.5455267,63598,0.958133339881897
1752682956.5456724,63638,0.9620866775512695
1752682956.5460854,63678,0.9619266986846924
1752682956.5461237,63718,0.9608083367347717
1752682956.5461469,63758,0.9629966616630554
1752682956.546166,63798,0.9621983766555786
1752682956.5467148,63838,0.9650316834449768
1752682956.546763,63878,0.9631033539772034
1752682956.5467856,63918,0.9607999920845032
1752682956.5468059,63958,0.9629416465759277
1752682956.5468225,63998,0.9616316556930542
1752682956.5468395,64038,0.9605399966239929
1752682956.5470874,64078,0.9641299843788147
1752682956.547551,64118,0.962939977645874
1752682956.5475802,64158,0.9640600085258484
1752682956.547637,64198,0.9610616564750671
1752682956.5476618,64238,0.9612583518028259
1752682956.5476816,64278,0.9622383713722229
1752682956.5476995,64318,0.9660433530807495
1752682956.5479312,64358,0.9617000222206116
1752682956.5482383,64398,0.9611666798591614
1752682956.5482576,64438,0.9623983502388
1752682956.5482697,64478,0.9624533653259277
1752682956.5482812,64518,0.961276650428772
1752682956.5484672,64558,0.9623100161552429
1752682956.548583,64598,0.9643083214759827
1752682956.5486994,64638,0.9636233448982239
1752682956.548809,64678,0.9656333327293396
1752682956.5489182,64718,0.9624833464622498
1752682956.549026,64758,0.9672483205795288
1752682956.549137,64798,0.9589200019836426
1752682956.5493615,64838,0.9658100008964539
1752682956.5493972,64878,0.9608083367347717
1752682956.549564,64918,0.9614283442497253
1752682956.5497324,64958,0.9635183215141296
1752682956.549886,64998,0.9614583253860474
1752682956.5500398,65038,0.960788369178772
1752682956.5502675,65078,0.9618417024612427
1752682956.5502956,65118,0.9617016911506653
1752682956.5506063,65158,0.9628166556358337
1752682956.5514836,65198,0.9648016691207886
1752682956.551507,65238,0.9618916511535645
1752682956.55152,65278,0.9605349898338318
1752682956.5515313,65318,0.9629417061805725
1752682956.5515416,65358,0.9627283215522766
1752682956.551552,65398,0.9623700380325317
1752682956.5515623,65438,0.9606150388717651
1752682956.5515728,65478,0.9639566540718079
1752682956.5515828,65518,0.9640849828720093
1752682956.5515926,65558,0.9623833298683167
1752682956.552414,65598,0.9612717032432556
1752682956.5524309,65638,0.9606000185012817
1752682956.5524435,65678,0.9615633487701416
1752682956.552455,65718,0.9607566595077515
1752682956.5524654,65758,0.9649433493614197
1752682956.5524757,65798,0.9646466970443726
1752682956.552486,65838,0.963141679763794
1752682956.552496,65878,0.9600017070770264
1752682956.5525055,65918,0.9635116457939148
1752682956.5525153,65958,0.9621166586875916
1752682956.5527518,65998,0.9638199806213379
1752682956.5527673,66038,0.9606150388717651
1752682956.5529542,66078,0.9629183411598206
1752682956.5529692,66118,0.9643316864967346
1752682956.553182,66158,0.960985004901886
1752682956.5531979,66198,0.9623066782951355
1752682956.5533931,66238,0.9633350372314453
1752682956.5534089,66278,0.9625183343887329
1752682956.5535996,66318,0.9636783599853516
1752682956.553615,66358,0.9630516767501831
1752682956.5538182,66398,0.9639116525650024
1752682956.553834,66438,0.9639900326728821
1752682956.5546405,66478,0.9629817008972168
1752682956.554659,66518,0.9640833735466003
1752682956.5546713,66558,0.9623816609382629
1752682956.554683,66598,0.9607049822807312
1752682956.5546935,66638,0.9628666639328003
1752682956.554704,66678,0.9632716774940491
1752682956.5547144,66718,0.9663933515548706
1752682956.554725,66758,0.9621983170509338
1752682956.5547352,66798,0.9612716436386108
1752682956.5547454,66838,0.9656617045402527
1752682956.5549662,66878,0.9630267024040222
1752682956.5549822,66918,0.9617366790771484
1752682956.555188,66958,0.9610016942024231
1752682956.5552049,66998,0.9648916721343994
1752682956.5555449,67038,0.9657549858093262
1752682956.5555735,67078,0.9622966647148132
1752682956.555915,67118,0.957705020904541
1752682956.555931,67158,0.9623016715049744
1752682956.5559433,67198,0.9645699858665466
1752682956.5559537,67238,0.9636733531951904
1752682956.5561378,67278,0.9637666940689087
1752682956.5561533,67318,0.9650450348854065
1752682956.55639,67358,0.9633283615112305
1752682956.5564055,67398,0.9599316716194153
1752682956.5564172,67438,0.9622883200645447
1752682956.5565906,67478,0.9631766676902771
1752682956.5566063,67518,0.9630933403968811
1752682956.5567784,67558,0.9641483426094055
1752682956.5567937,67598,0.9638150334358215
1752682956.557018,67638,0.9666799902915955
1752682956.5570345,67678,0.9633616805076599
1752682956.5578284,67718,0.9619717001914978
1752682956.557846,67758,0.9632166624069214
1752682956.5578587,67798,0.9626266956329346
1752682956.5578704,67838,0.9619083404541016
1752682956.5578816,67878,0.9638566970825195
1752682956.5578918,67918,0.964668333530426
1752682956.5579026,67958,0.9653533697128296
